element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Cr,2,265.94669,0.00003,265.946680,0.000009,16,,,7/2,7/2,,
Cr,2,265.954919,0.000018,265.954915,0.000014,32,,,5/2,3/2,,
Cr,2,265.97383,0.00005,265.973832,0.000013,8,,,7/2,9/2,,
Cr,1,266.0006,0.002,266.0011,0.0005,8w,,,2,2,,
Cr,2,266.03246,0.00003,266.032441,0.000021,19,,,7/2,5/2,,
Cr,4,,,266.062,,,8.2e+00,E,9/2,5/2,E2,
Cr,2,266.07611,0.00004,266.076130,0.000009,14,,,5/2,7/2,,
Cr,2,266.10491,0.00011,266.104884,0.000021,8,,,5/2,5/2,,
Cr,2,266.120156,0.000006,266.120158,0.000013,710,,,9/2,11/2,,
Cr,2,266.14138,0.00002,266.141354,0.000009,27,,,3/2,3/2,,
Cr,2,266.158555,0.000012,266.158530,0.000009,52,,,3/2,5/2,,
Cr,2,266.172208,0.000007,266.172209,0.000007,250,,,5/2,5/2,,
Cr,2,266.17947,0.00013,266.179272,0.000009,5,,,7/2,9/2,,
Cr,2,266.20519,0.00008,266.205090,0.000014,6,,,9/2,9/2,,
Cr,2,266.21685,0.00008,266.216847,0.000009,6,,,3/2,1/2,,
Cr,2,266.238062,0.000018,266.238076,0.000014,31,,,11/2,9/2,,
Cr,2,266.2467,0.0005,266.246605,0.000013,3,,,7/2,5/2,,
Cr,2,266.25878,0.00008,266.258673,0.000014,7,,,5/2,7/2,,
Cr,2,266.27105,0.00004,266.271049,0.000009,15,,,9/2,11/2,,
Cr,2,266.30001,0.00002,266.300000,0.000009,27,,,9/2,7/2,,
Cr,2,266.30407,0.00009,266.304052,0.000009,7,,,9/2,9/2,,
Cr,2,266.328405,0.000006,266.328402,0.000013,590,,,7/2,9/2,,
Cr,2,266.341915,0.000006,266.341912,0.000007,1600,,,7/2,9/2,,
Cr,2,266.354101,0.000014,266.354102,0.000014,59,,,5/2,3/2,,
Cr,2,266.36040,0.00006,266.360369,0.000007,10,,,3/2,3/2,,
Cr,2,266.367433,0.000007,266.367427,0.000007,330,,,1/2,1/2,,
Cr,2,266.42608,0.00003,266.426089,0.000021,24,,,7/2,5/2,,
Cr,2,266.4381,0.0004,266.438134,0.000014,4,,,7/2,9/2,,
Cr,1,266.44571,0.00005,266.445707,0.000009,8,,,2,3,,
Cr,2,266.45566,0.00003,266.455582,0.000021,21,,,7/2,5/2,,
Cr,1,266.4818,0.0010,266.4819,0.0004,3,,,0,1,,
Cr,2,266.497241,0.000011,266.497229,0.000014,57,,,5/2,7/2,,
Cr,2,266.554792,0.000006,266.554786,0.000013,470,,,5/2,7/2,,
Cr,2,266.601367,0.000006,266.601360,0.000007,2500,5.9e+07,D,5/2,7/2,,
Cr,2,266.619650,0.000014,266.619632,0.000014,51,,,7/2,9/2,,
Cr,2,266.65515,0.00013,266.655276,0.000014,5,,,9/2,7/2,,
Cr,2,266.65730,0.00017,266.657542,0.000014,5,,,7/2,9/2,,
Cr,2,266.72404,0.00009,266.724003,0.000014,5,,,9/2,7/2,,
Cr,2,266.787716,0.000008,266.787701,0.000013,370,,,3/2,5/2,,
Cr,2,266.85054,0.00005,266.850484,0.000021,6,,,7/2,5/2,,
Cr,2,266.870881,0.000006,266.870880,0.000007,1100,1.4e+08,D,3/2,1/2,,
Cr,2,266.89770,0.00004,266.897668,0.000014,17,,,9/2,7/2,,
Cr,1,266.93677,0.00002,266.936765,0.000012,99,1.2e+07,E,0,1,,
Cr,2,266.95850,0.00005,266.958540,0.000014,12,,,11/2,13/2,,
Cr,2,267.006654,0.000008,267.006653,0.000010,150,,,5/2,3/2,,
Cr,2,267.021772,0.000008,267.021781,0.000012,100,,,13/2,13/2,,
Cr,1,267.0562,0.0010,267.0561,0.0004,10,,,2,1,,
Cr,2,267.06884,0.00012,267.06881,0.00003,8,,,3/2,5/2,,
Cr,2,267.083723,0.000015,267.083724,0.000012,41,,,5/2,7/2,,
Cr,2,267.1138,0.0003,267.113921,0.000014,3,,,3/2,5/2,,
Cr,2,267.11603,0.00018,267.115998,0.000014,5,,,9/2,9/2,,
Cr,2,267.13193,0.00010,267.131928,0.000014,10,,,7/2,7/2,,
Cr,2,267.180684,0.000006,267.180686,0.000007,1700,1.0e+08,D,5/2,3/2,,
Cr,2,267.18593,0.00010,267.185979,0.000012,79,,,1/2,3/2,,
Cr,1,267.19815,0.00002,267.198136,0.000010,190,1.2e+07,D,1,2,,
Cr,2,267.236457,0.000011,267.236448,0.000013,60,,,5/2,7/2,,
Cr,2,267.282781,0.000006,267.282784,0.000007,1200,5.5e+07,D,7/2,5/2,,
Cr,2,267.30046,0.00005,267.300576,0.000014,20,,,9/2,11/2,,
Cr,2,267.333837,0.000010,267.333834,0.000014,67,,,11/2,11/2,,
Cr,1,267.36538,0.00002,267.365370,0.000011,110,1.8e+07,E,1,1,,
Cr,2,267.396487,0.000013,267.396466,0.000012,52*,,,5/2,7/2,,
Cr,2,267.396487,0.000013,267.396471,0.000013,52*,,,5/2,5/2,,
Cr,2,267.406216,0.000011,267.406216,0.000013,58,,,7/2,7/2,,
Cr,2,267.424536,0.000014,267.424546,0.000013,43,,,9/2,9/2,,
Cr,2,267.51585,0.00004,267.51582,0.00003,9,,,7/2,5/2,,
Cr,2,267.52593,0.00002,267.525929,0.000014,28,,,9/2,11/2,,
Cr,2,267.53941,0.00005,267.539460,0.000014,11,,,9/2,11/2,,
Cr,2,267.566086,0.000008,267.566077,0.000011,98,,,11/2,11/2,,
Cr,2,267.57059,0.00002,267.57056,0.00004,18,,,1/2,1/2,,
Cr,2,267.60500,0.00003,267.604932,0.000014,9,,,9/2,9/2,,
Cr,2,267.65306,0.00010,267.653044,0.000012,13,,,5/2,5/2,,
Cr,2,267.715829,0.000007,267.715527,0.000007,8200*,,,7/2,7/2,,
Cr,2,267.715829,0.000007,267.715974,0.000007,8200*,,,9/2,9/2,,
Cr,2,267.73133,0.00003,267.731312,0.000012,45,,,5/2,5/2,,
Cr,2,267.737739,0.000009,267.737718,0.000015,47,,,9/2,11/2,,
Cr,1,267.81627,0.00002,267.816246,0.000010,330,1.2e+07,C,2,3,,
Cr,2,267.879072,0.000006,267.879073,0.000007,1700,,,3/2,5/2,,
Cr,2,267.953019,0.000017,267.953019,0.000015,17,,,5/2,7/2,,
Cr,2,267.98868,0.00007,267.988670,0.000013,30,,,7/2,5/2,,
Cr,2,267.99898,0.00008,267.999062,0.000015,10,,,11/2,11/2,,
Cr,2,268.01607,0.00008,268.015930,0.000012,12,,,5/2,7/2,,
Cr,2,268.01845,0.00004,268.018443,0.000015,18,,,7/2,5/2,,
Cr,2,268.02985,0.00013,268.02987,0.00003,21,,,1/2,3/2,,
Cr,1,268.03395,0.00002,268.033940,0.000010,170,1.0e+07,D,2,2,,
Cr,2,268.08582,0.00009,268.085858,0.000010,6,,,11/2,13/2,,
Cr,2,268.1083,0.0004,268.108108,0.000010,3,,,9/2,11/2,,
Cr,1,268.14644,0.00002,268.146430,0.000010,37,,,2,2,,
Cr,2,268.16241,0.00005,268.162479,0.000015,13,,,7/2,9/2,,
Cr,1,268.20224,0.00003,268.202223,0.000012,20,,,2,1,,
Cr,2,268.2257,0.0006,268.225659,0.000010,2,,,7/2,9/2,,
Cr,2,268.2406,0.0003,268.240519,0.000015,3,,,9/2,9/2,,
Cr,2,268.24422,0.00018,268.244194,0.000012,4,,,7/2,5/2,,
Cr,2,268.2620,0.0003,268.261799,0.000015,2,,,9/2,9/2,,
Cr,2,268.28909,0.00017,268.289367,0.000012,5,,,9/2,7/2,,
Cr,1,268.316,0.002,268.315953,0.000013,4,,,4,3,,
Cr,2,268.34428,0.00003,268.344273,0.000015,22,,,9/2,11/2,,
Cr,2,268.37303,0.00007,268.372976,0.000015,8,,,3/2,3/2,,
Cr,2,268.397134,0.000012,268.397123,0.000015,52,,,7/2,9/2,,
Cr,2,268.39909,0.00007,268.39914,0.00004,17,,,9/2,9/2,,
Cr,2,268.40835,0.00007,268.408340,0.000013,12,,,5/2,5/2,,
Cr,2,268.42445,0.00012,268.424481,0.000015,5,,,9/2,9/2,,
Cr,2,268.462592,0.000014,268.462599,0.000015,42,,,9/2,9/2,,
Cr,2,268.47240,0.00006,268.472417,0.000010,11,,,7/2,7/2,,
Cr,2,268.50322,0.00002,268.503239,0.000013,26,,,5/2,5/2,,
Cr,2,268.51825,0.00004,268.518274,0.000010,21,,,7/2,5/2,,
Cr,1,268.540,0.004,268.53918,0.00009,4h,,,4,5,,
Cr,2,268.562445,0.000016,268.562463,0.000015,38,,,11/2,13/2,,
Cr,2,268.581992,0.000010,268.581992,0.000015,67,,,9/2,11/2,,
Cr,2,268.59874,0.00006,268.598811,0.000012,9,,,13/2,11/2,,
Cr,2,268.63968,0.00002,268.639691,0.000022,31,,,3/2,3/2,,
Cr,1,268.652,0.002,268.6539,0.0004,2,,,3,3,,
Cr,2,268.66497,0.00005,268.665036,0.000011,7,,,11/2,9/2,,
Cr,2,268.699640,0.000013,268.699615,0.000015,34,,,7/2,9/2,,
Cr,2,268.708786,0.000007,268.708785,0.000007,890,,,5/2,5/2,,
Cr,2,268.72864,0.00008,268.728709,0.000012,9,,,7/2,9/2,,
Cr,2,268.73825,0.00004,268.738219,0.000015,10,,,5/2,3/2,,
Cr,1,268.80406,0.00002,268.804029,0.000008,540,,,3,4,,
Cr,2,268.814590,0.000009,268.814592,0.000014,64,,,5/2,3/2,,
Cr,2,268.829383,0.000007,268.829387,0.000010,360,,,7/2,5/2,,
Cr,2,268.83471,0.00004,268.834711,0.000015,15,,,7/2,9/2,,
Cr,2,268.841514,0.000009,268.841623,0.000010,220,,,11/2,11/2,,
Cr,2,268.849441,0.000018,268.849442,0.000022,32,,,3/2,1/2,,
Cr,2,268.85647,0.00003,268.856494,0.000015,14,,,5/2,7/2,,
Cr,2,268.86883,0.00011,268.86883,0.00003,7,,,5/2,3/2,,
Cr,2,268.88627,0.00009,268.88636,0.00003,9,,,3/2,3/2,,
Cr,2,268.90336,0.00002,268.903360,0.000010,32,,,7/2,7/2,,
Cr,2,268.91366,0.00011,268.913634,0.000015,14,,,9/2,7/2,,
Cr,2,268.918119,0.000014,268.918093,0.000012,47,,,1/2,3/2,,
Cr,2,268.920524,0.000009,268.920524,0.000010,140,,,9/2,7/2,,
Cr,2,268.93646,0.00009,268.936558,0.000015,6,,,9/2,9/2,,
Cr,2,268.94378,0.00004,268.943742,0.000015,15,,,9/2,7/2,,
Cr,2,268.94658,0.00015,268.946467,0.000015,3,,,7/2,7/2,,
Cr,2,268.9500,0.0003,268.949856,0.000015,4,,,7/2,5/2,,
Cr,2,268.98022,0.00006,268.980280,0.000010,8,,,5/2,5/2,,
Cr,1,268.98032,0.00008,268.98032,0.00008,3,,,1,1,,
Cr,1,269.02527,0.00002,269.025252,0.000009,210,8.5e+06,D,3,3,,
Cr,2,269.030891,0.000008,269.030884,0.000012,120,,,3/2,3/2,,
Cr,2,269.06530,0.00015,269.065359,0.000015,4,,,11/2,9/2,,
Cr,1,269.082,0.002,269.08248,0.00009,2,,,4,5,,
Cr,2,269.0988,0.0003,269.098594,0.000010,46,,,11/2,9/2,,
Cr,2,269.103838,0.000007,269.103834,0.000007,1300,,,9/2,7/2,,
Cr,1,269.14023,0.00006,269.14028,0.00003,5,,,4,3,,
Cr,2,269.15927,0.00003,269.159280,0.000013,13,,,9/2,11/2,,
Cr,1,269.17136,0.00013,269.171279,0.000022,2,,,4,5,,
Cr,2,269.18406,0.00005,269.184198,0.000015,8,,,11/2,11/2,,
Cr,2,269.198806,0.000008,269.198811,0.000013,100,,,7/2,7/2,,
Cr,2,269.211522,0.000014,269.211533,0.000010,53,,,9/2,9/2,,
Cr,1,269.24492,0.00002,269.244916,0.000010,23,,,3,2,,
Cr,2,269.26572,0.00003,269.265733,0.000013,24,,,3/2,5/2,,
Cr,2,269.30033,0.00008,269.300317,0.000013,7,,,7/2,5/2,,
Cr,1,269.3315,0.0010,269.3321,0.0003,8,,,1,2,,
Cr,2,269.352909,0.000007,269.352908,0.000010,290,,,9/2,7/2,,
Cr,2,269.35830,0.00018,269.358285,0.000010,8,,,13/2,11/2,,
Cr,1,269.362,0.004,269.365,0.003,4w,,,4,5,,
Cr,2,269.36844,0.00011,269.36843,0.00004,6,,,9/2,7/2,,
Cr,2,269.38472,0.00005,269.384764,0.000013,11,,,7/2,5/2,,
Cr,1,269.390,0.004,269.3906,0.0006,5w,,,5,6,,
Cr,2,269.4167,0.0005,269.416784,0.000015,3,,,9/2,7/2,,
Cr,1,269.424,0.002,269.42351,0.00008,2,,,5,5,,
Cr,2,269.438459,0.000013,269.438464,0.000013,53,,,3/2,3/2,,
Cr,10,,,269.44,0.04,,1.1e+01,D,3/2,3/2,M1,
Cr,10,,,269.44,0.04,,2.0e-02,E,3/2,3/2,E2,
Cr,2,269.46835,0.00007,269.468259,0.000010,9,,,5/2,5/2,,
Cr,2,269.47746,0.00013,269.477453,0.000022,3,,,7/2,5/2,,
Cr,1,269.4887,0.002,269.4890,0.0004,10,,,3,3,,
Cr,2,269.57527,0.00011,269.575424,0.000022,5,,,3/2,3/2,,
Cr,2,269.578368,0.000016,269.578375,0.000015,39,,,5/2,5/2,,
Cr,2,269.59539,0.00013,269.595423,0.000015,3,,,9/2,11/2,,
Cr,2,269.61181,0.00012,269.611937,0.000013,4,,,5/2,7/2,,
Cr,1,269.6135,0.002,269.6139,0.0005,10,,,4,4,,
Cr,2,269.63769,0.00006,269.637785,0.000013,7,,,5/2,7/2,,
Cr,2,269.64205,0.00009,269.642141,0.000015,7,,,9/2,9/2,,
Cr,1,269.65415,0.00002,269.654121,0.000013,61,1.2e+07,D,2,1,,
Cr,2,269.65571,0.00002,269.655488,0.000015,45,,,7/2,7/2,,
Cr,2,269.675509,0.000015,269.675519,0.000010,42,,,11/2,11/2,,
Cr,2,269.69248,0.00003,269.692451,0.000015,20,,,11/2,9/2,,
Cr,1,269.701,0.002,269.701204,0.000016,15,,,5,4,,
Cr,1,269.72102,0.00003,269.720997,0.000012,15,,,1,2,,
Cr,2,269.74138,0.00008,269.741400,0.000015,8,,,5/2,7/2,,
Cr,2,269.751539,0.000007,269.751538,0.000010,170,,,9/2,9/2,,
Cr,2,269.790542,0.000007,269.790525,0.000010,420,,,11/2,9/2,,
Cr,2,269.79223,0.00010,269.791918,0.000013,41,,,9/2,7/2,,
Cr,2,269.809889,0.000011,269.809899,0.000014,57,,,3/2,5/2,,
Cr,1,269.819,0.002,269.818130,0.000009,2,,,4,4,,
Cr,2,269.840671,0.000007,269.840671,0.000007,910,,,7/2,5/2,,
Cr,2,269.856701,0.000015,269.856708,0.000013,45,,,7/2,5/2,,
Cr,2,269.868447,0.000007,269.868446,0.000007,980,,,1/2,3/2,,
Cr,2,269.884303,0.000007,269.884301,0.000012,150,,,11/2,9/2,,
Cr,2,269.911313,0.000014,269.911322,0.000013,44,,,9/2,7/2,,
Cr,2,269.92282,0.00004,269.922891,0.000022,12,,,7/2,5/2,,
Cr,2,269.93300,0.00002,269.933005,0.000013,24,,,5/2,3/2,,
Cr,2,269.94319,0.00016,269.942844,0.000015,4,,,11/2,13/2,,
Cr,2,269.95640,0.00017,269.956539,0.000013,5,,,5/2,7/2,,
Cr,2,269.98460,0.00003,269.984633,0.000015,19,,,11/2,9/2,,
Cr,2,270.0083,0.0002,270.008132,0.000015,3,,,7/2,7/2,,
Cr,1,270.029,0.002,270.0264,0.0004,3,,,2,1,,
Cr,2,270.04034,0.00008,270.040322,0.000015,9,,,7/2,9/2,,
Cr,1,270.05946,0.00002,270.059442,0.000010,100,7.5e+06,D,3,3,,
Cr,2,270.110278,0.000007,270.110282,0.000010,160,,,5/2,7/2,,
Cr,2,270.122624,0.000014,270.122592,0.000010,44,,,11/2,9/2,,
Cr,2,270.12425,0.00005,270.124342,0.000010,23,,,5/2,7/2,,
Cr,2,270.165584,0.000019,270.165633,0.000010,39,,,5/2,5/2,,
Cr,1,270.19916,0.00002,270.199133,0.000009,830,2.1e+07,C,4,5,,
Cr,1,270.25310,0.00002,270.253089,0.000017,67,,,6,6,,
Cr,1,270.268,0.002,270.2671,0.0004,2,,,2,3,,
Cr,2,270.27265,0.00004,270.272727,0.000022,9,,,5/2,5/2,,
Cr,2,270.29030,0.00009,270.29021,0.00003,12,,,7/2,7/2,,
Cr,2,270.29164,0.00005,270.29161,0.00003,19,,,1/2,3/2,,
Cr,2,270.29780,0.00002,270.297831,0.000013,28,,,5/2,5/2,,
Cr,1,270.34804,0.00002,270.348033,0.000008,200,6.3e+06,D,4,4,,
Cr,2,270.356452,0.000007,270.356456,0.000010,510,,,13/2,11/2,,
Cr,2,270.385223,0.000007,270.385233,0.000007,140,,,3/2,3/2,,
Cr,2,270.47197,0.00003,270.471889,0.000013,29,,,5/2,3/2,,
Cr,1,270.47428,0.00004,270.47439,0.00009,14,,,6,5,,
Cr,2,270.53280,0.00004,270.532828,0.000015,24,,,9/2,9/2,,
Cr,1,270.5414,0.002,270.54274,0.00004,12,,,5,5,,
Cr,2,270.56524,0.00008,270.565367,0.000015,5,,,9/2,9/2,,
Cr,1,270.5724,0.003,270.571805,0.000010,10*,,,4,3,,
Cr,1,270.5724,0.003,270.572683,0.000012,10*,,,2,2,,
Cr,1,270.592,0.002,270.5918,0.0008,2,,,2,3,,
Cr,2,270.602125,0.000007,270.602126,0.000013,120,,,9/2,7/2,,
Cr,1,270.65314,0.00002,270.653150,0.000022,51,,,4,4,,
Cr,1,270.746,0.006,270.744,0.003,2h*,,,5,5,,
Cr,1,270.746,0.006,270.7459,0.0004,2h*,,,2,2,,
Cr,1,270.769,0.004,270.7689,0.0007,7w,,,0,1,,
Cr,2,270.80532,0.00015,270.805312,0.000015,4,,,5/2,7/2,,
Cr,1,270.814,0.002,270.8126,0.0004,2,,,1,2,,
Cr,2,270.81686,0.00003,270.816885,0.000015,24,,,11/2,11/2,,
Cr,2,270.84370,0.00009,270.84374,0.00003,5,,,5/2,7/2,,
Cr,2,270.8685,0.0003,270.868965,0.000022,6,,,9/2,7/2,,
Cr,2,270.879073,0.000007,270.879071,0.000010,350,,,7/2,7/2,,
Cr,2,270.930907,0.000007,270.930900,0.000010,270,,,5/2,5/2,,
Cr,1,271.019,0.002,271.0179,0.0006,25w,,,6,6,,
Cr,2,271.093195,0.000007,271.093207,0.000015,190,,,13/2,11/2,,
Cr,2,271.10947,0.00011,271.109373,0.000013,6,,,5/2,5/2,,
Cr,2,271.12035,0.00002,271.12032,0.00003,26*,,,5/2,7/2,,
Cr,2,271.12035,0.00002,271.120373,0.000010,26*,,,7/2,9/2,,
Cr,1,271.140,0.002,271.1411,0.0005,6wl,,,3,4,,
Cr,2,271.21382,0.00003,271.213784,0.000022,30,,,9/2,9/2,,
Cr,2,271.2215,0.0002,271.22194,0.00003,9,,,9/2,7/2,,
Cr,2,271.230562,0.000007,271.230564,0.000007,560,,,5/2,3/2,,
Cr,2,271.27798,0.00010,271.27777,0.00003,4,,,5/2,3/2,,
Cr,2,271.28575,0.00013,271.285862,0.000015,10,,,11/2,11/2,,
Cr,2,271.33119,0.00014,271.33099,0.00003,3,,,7/2,5/2,,
Cr,1,271.448,0.006,271.44383,0.00008,4h*,,,4,4,,
Cr,1,271.448,0.006,271.4496,0.0008,4h*,,,3,3,,
Cr,1,271.4834,0.0010,271.4834,0.0003,8,,,3,3,,
Cr,2,271.49309,0.00004,271.49309,0.00004,15,,,7/2,9/2,,
Cr,2,271.500437,0.000019,271.500432,0.000015,36,,,11/2,13/2,,
Cr,2,271.53772,0.00002,271.537710,0.000015,33*,,,5/2,5/2,,
Cr,2,271.53772,0.00002,271.537727,0.000015,33*,,,9/2,9/2,,
Cr,1,271.551,0.003,271.551474,0.000022,2*,,,5,4,,
Cr,1,271.551,0.003,271.55185,0.00003,2*,,,3,4,,
Cr,2,271.558730,0.000009,271.558740,0.000013,85,,,5/2,3/2,,
Cr,1,271.598,0.004,271.5999,0.0014,4w,,,6,5,,
Cr,1,271.61796,0.00002,271.617943,0.000010,180,1.1e+07,C,4,3,,
Cr,1,271.6643,0.002,271.6647,0.0005,10,,,4,4,,
Cr,2,271.69027,0.00009,271.690149,0.000010,8,,,7/2,5/2,,
Cr,2,271.69390,0.00008,271.693890,0.000015,18,,,9/2,11/2,,
Cr,2,271.70380,0.00008,271.703789,0.000010,10,,,3/2,3/2,,
Cr,2,271.72524,0.00011,271.725212,0.000022,4,,,7/2,9/2,,
Cr,1,,,271.7415,0.0003,m(Cr II),,,0,1,,
Cr,2,271.75077,0.00004,271.750708,0.000007,160,,,1/2,1/2,,
Cr,2,271.75232,0.00005,271.752223,0.000011,67,,,3/2,3/2,,
Cr,2,271.77015,0.00009,271.770131,0.000011,5,,,3/2,5/2,,
Cr,1,271.807,0.002,271.806758,0.000012,7,,,3,2,,
Cr,2,271.81463,0.00004,271.814620,0.000022,34,,,7/2,9/2,,
Cr,2,271.81784,0.00008,271.817969,0.000015,7,,,9/2,9/2,,
Cr,2,271.830926,0.000007,271.830933,0.000011,170,,,3/2,1/2,,
Cr,2,271.841770,0.000007,271.841769,0.000010,210,,,9/2,9/2,,
Cr,1,271.910,0.002,271.9100,0.0003,4,,,2,1,,
Cr,2,271.9312,0.0003,271.931520,0.000010,4,,,3/2,3/2,,
Cr,2,271.9688,0.0004,271.968724,0.000010,4,,,5/2,7/2,,
Cr,2,271.97540,0.00015,271.97538,0.00003,3,,,9/2,7/2,,
Cr,2,271.98095,0.00018,271.981056,0.000015,4,,,5/2,7/2,,
Cr,2,272.00463,0.00004,272.004495,0.000015,33,,,9/2,11/2,,
Cr,2,272.006898,0.000007,272.006897,0.000010,250,,,5/2,3/2,,
Cr,2,272.024842,0.000008,272.024838,0.000010,100,,,5/2,5/2,,
Cr,2,272.06676,0.00003,272.066799,0.000013,22,,,5/2,3/2,,
Cr,2,272.07232,0.00004,272.07229,0.00003,25,,,3/2,3/2,,
Cr,1,272.10794,0.00009,272.107856,0.000016,3,,,2,1,,
Cr,2,272.12798,0.00010,272.12799,0.00003,9,,,5/2,7/2,,
Cr,1,272.138,0.004,272.1381,0.0005,2h,,,2,2,,
Cr,1,272.2085,0.0010,272.20996,0.00004,10,,,4,5,,
Cr,2,272.256647,0.000013,272.256646,0.000015,21,,,9/2,11/2,,
Cr,2,272.274737,0.000007,272.274735,0.000007,540,,,3/2,1/2,,
Cr,1,272.298,0.006,272.2957,0.0008,2w*,,,4,4,,
Cr,1,272.298,0.006,272.2977,0.0008,2w*,,,5,4,,
Cr,2,272.30507,0.00002,272.305075,0.000015,41,,,11/2,11/2,,
Cr,2,272.348465,0.000009,272.348468,0.000010,100,,,7/2,7/2,,
Cr,2,272.364304,0.000007,272.364328,0.000011,290,,,11/2,11/2,,
Cr,2,272.38485,0.00012,272.384814,0.000015,4,,,7/2,7/2,,
Cr,1,272.390,0.004,272.388,0.003,2h,,,6,5,,
Cr,2,272.404739,0.000007,272.404739,0.000010,350,,,7/2,5/2,,
Cr,2,272.45868,0.00008,272.45876,0.00003,7,,,7/2,5/2,,
Cr,2,272.47184,0.00008,272.471795,0.000015,14,,,7/2,9/2,,
Cr,2,272.52962,0.00018,272.529543,0.000015,5,,,9/2,7/2,,
Cr,1,272.535,0.004,272.53397,0.00008,1h,,,4,3,,
Cr,1,272.586,0.004,272.5867,0.0009,4w,,,4,3,,
Cr,2,272.60287,0.00007,272.602730,0.000013,15,,,1/2,3/2,,
Cr,2,272.62258,0.00015,272.622777,0.000014,17,,,5/2,3/2,,
Cr,2,272.62602,0.00018,272.626116,0.000010,19,,,7/2,7/2,,
Cr,1,272.65140,0.00016,272.651240,0.000018,370,7.5e+07,C,2,3,,
Cr,2,272.71147,0.00011,272.711469,0.000015,4,,,9/2,11/2,,
Cr,2,272.725606,0.000007,272.725602,0.000010,440,,,9/2,7/2,,
Cr,2,272.7619,0.0002,272.762151,0.000010,6,,,5/2,7/2,,
Cr,2,272.78273,0.00008,272.782726,0.000015,6,,,7/2,9/2,,
Cr,2,272.81545,0.00003,272.815459,0.000010,26,,,9/2,9/2,,
Cr,2,272.82508,0.00008,272.825093,0.000015,14,,,7/2,9/2,,
Cr,1,272.844,0.004,272.84406,0.00008,3h,,,5,4,,
Cr,24,,,272.88,0.04,,5.8141e+06,AA,1/2,3/2,,
Cr,1,272.958,0.004,272.96143,0.00005,2h,,,2,3,,
Cr,2,272.97199,0.00008,272.971931,0.000010,7,,,5/2,5/2,,
Cr,1,272.985,0.004,272.98738,0.00005,3w,,,3,3,,
Cr,1,273.007,0.002,273.00770,0.00005,3,,,4,3,,
Cr,2,273.018552,0.000012,273.018548,0.000015,28,,,5/2,7/2,,
Cr,2,273.09490,0.00011,273.095082,0.000022,15,,,3/2,5/2,,
Cr,2,273.09974,0.00015,273.09983,0.00004,8,,,7/2,5/2,,
Cr,23,,,277.0,0.9,,,,1,2,,
Cr,2,273.10387,0.00003,273.10386,0.00003,18,,,5/2,7/2,,
Cr,2,273.137469,0.000017,273.137471,0.000013,42,,,3/2,3/2,,
Cr,1,273.19087,0.00002,273.190853,0.000008,370,7.8e+07,C,2,2,,
Cr,2,273.25035,0.00005,273.250360,0.000015,20,,,7/2,7/2,,
Cr,2,273.27045,0.00009,273.27041,0.00003,5,,,9/2,7/2,,
Cr,2,273.2818,0.0002,273.28178,0.00004,4,,,5/2,5/2,,
Cr,1,273.295,0.002,273.2938,0.0005,2,,,3,2,,
Cr,1,273.300,0.004,273.2999,0.0012,1h,,,2,1,,
Cr,2,273.30021,0.00017,273.30005,0.00003,9,,,11/2,9/2,,
Cr,1,273.351,0.002,273.3511,0.0007,8,,,1,1,,
Cr,9,,,273.36,0.08,,6.4e+00,D,2,0,E2,
Cr,1,273.376,0.002,273.3770,0.0003,2,,,6,5,,
Cr,2,273.39473,0.00016,273.394824,0.000015,3,,,9/2,7/2,,
Cr,2,273.40876,0.00020,273.408670,0.000010,3,,,3/2,1/2,,
Cr,2,273.41851,0.00007,273.41855,0.00003,8,,,9/2,7/2,,
Cr,2,273.454359,0.000015,273.454354,0.000015,33,,,7/2,9/2,,
Cr,2,273.45694,0.00003,273.456965,0.000022,25,,,3/2,1/2,,
Cr,2,273.49436,0.00006,273.494330,0.000015,12,,,5/2,7/2,,
Cr,2,273.50990,0.00011,273.509922,0.000022,8,,,3/2,5/2,,
Cr,2,273.57520,0.00007,273.57522,0.00009,19,,,7/2,5/2,,
Cr,2,273.57695,0.00017,273.577076,0.000022,15,,,5/2,5/2,,
Cr,1,273.64740,0.00002,273.647395,0.000009,300,7.5e+07,D,2,1,,
Cr,2,273.70779,0.00016,273.707865,0.000014,6,,,5/2,7/2,,
Cr,2,273.71010,0.00004,273.71009,0.00003,17,,,1/2,1/2,,
Cr,1,273.7222,0.0010,273.72246,0.00008,8,,,2,3,,
Cr,2,273.74660,0.00006,273.746528,0.000014,10,,,5/2,3/2,,
Cr,2,273.76477,0.00007,273.764699,0.000014,6,,,5/2,5/2,,
Cr,2,273.77656,0.00012,273.776484,0.000015,5,,,9/2,11/2,,
Cr,1,273.817,0.003,273.81736,0.00023,1*,,,4,4,,
Cr,1,273.817,0.003,273.81939,0.00023,1*,,,5,4,,
Cr,2,273.8723,0.0002,273.872437,0.000015,3,,,5/2,3/2,,
Cr,1,273.93858,0.00002,273.938577,0.000018,170,,,4,5,,
Cr,2,273.95553,0.00003,273.955579,0.000023,22,,,3/2,1/2,,
Cr,1,273.97307,0.00009,273.973100,0.000014,3,,,1,2,,
Cr,2,273.97649,0.00003,273.976489,0.000010,17,,,9/2,9/2,,
Cr,2,274.009532,0.000007,274.009522,0.000007,120,1.1e+07,D,5/2,7/2,,
