element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Ni,4,,,634.92,,,5.4e-03,E,3/2,3/2,E2,
Ni,1,,,636.4572,,,3.5e+03,E,1,2,,
Ni,2,,,636.510,,,1.9e-01,E,7/2,5/2,M1,
Ni,2,,,636.510,,,1.8e-03,E,7/2,5/2,E2,
Ni,27,,,652,5,,,,2,2,,
Ni,1,,,637.0346,,,3.8e+05,D,2,2,,
Ni,1,,,637.5215,,,2.0e+05,D,4,3,,
Ni,1,,,637.8250,,,2.3e+06,D,3,4,,
Ni,1,,,638.4662,,,2.4e+06,E,3,2,,
Ni,3,,,640.15,,,3.8e-02,E,3,1,E2,
Ni,1,,,640.4444,,,3.2e-02,E,4,2,E2,
Ni,1,,,641.4587,,,1.1e+06,D,3,4,,
Ni,1,,,642.1513,,,7.4e+05,E,4,5,,
Ni,1,,,643.7697,,,9.2e-02,E,3,1,E2,
Ni,2,,,644.129,,,3.1e-02,E,7/2,3/2,E2,
Ni,4,,,645.09,,,6.9e-04,E,3/2,5/2,M1,
Ni,4,,,645.09,,,2.5e-04,E,3/2,5/2,E2,
Ni,2,,,646.729,,,6.2e-03,E,7/2,3/2,E2,
Ni,1,,,648.2798,,,5.3e+04,E,2,3,,
Ni,1,,,648.9582,,,7.4e-02,E,3,2,E2,
Ni,1,,,653.2873,,,2.1e+04,D,2,1,,
Ni,3,,,653.38,,,1.1e-01,E,3,2,M1,
Ni,1,,,658.6310,,,7.9e+04,D,1,1,,
Ni,1,,,659.8598,,,2.3e+06,D,2,3,,
Ni,1,,,660.4291,,,1.9e-01,E,2,0,E2,
Ni,4,,,662.91,,,3.8e-03,E,3/2,7/2,E2,
Ni,1,,,663.5122,,,2.5e+06,D,3,4,,
Ni,1,664.364,,664.3630,,16,1.5e+05,D,2,2,,
Ni,1,,,666.1324,,,1.3e+06,D,2,1,,
Ni,2,,,666.680,,,6.2e-04,E,5/2,5/2,M1,
Ni,2,,,666.680,,,9.8e-02,E,5/2,5/2,E2,
Ni,3,,,668.22,,,4.6e-02,E,2,0,E2,
Ni,2,,,670.024,,,7.8e-03,E,5/2,5/2,M1,
Ni,2,,,670.024,,,3.3e-04,E,5/2,5/2,E2,
Ni,15,670.17,,670.17+,,,5.65e+01,C,0,1,M1,
Ni,1,,,673.0252,,,1.2e-02,E,2,1,E2,
Ni,1,676.777,,676.7772,,22,3.3e+05,D,0,1,,
Ni,1,677.232,,677.2315,,9,3.0e+06,D,1,2,,
Ni,1,,,678.6980,,,1.8e-02,E,2,2,E2,
Ni,2,,,679.148,,,4.9e-03,E,5/2,1/2,E2,
Ni,2,,,679.420,,,4.6e-03,E,9/2,5/2,E2,
Ni,3,,,679.71,,,2.8e-03,E,2,1,M1,
Ni,3,,,679.71,,,1.3e-02,E,2,1,E2,
Ni,2,,,681.357,,,9.2e-02,E,5/2,3/2,M1,
Ni,2,,,681.357,,,3.5e-03,E,5/2,3/2,E2,
Ni,4,,,681.95,,,1.2e-02,E,3/2,5/2,M1,
Ni,4,,,681.95,,,8.9e-03,E,3/2,5/2,E2,
Ni,1,,,684.2037,,,1.6e+06,D,1,1,,
Ni,2,,,684.842,,,2.9e-02,E,5/2,1/2,E2,
Ni,1,,,685.0391,,,2.3e+05,D,3,2,,
Ni,2,,,691.079,,,1.2e-03,E,7/2,3/2,E2,
Ni,1,691.456,,691.4559,,10,7.5e+05,D,1,0,,
Ni,1,,,694.1644,,,2.5e-02,E,3,1,E2,
Ni,3,,,694.64,,,2.2e-02,E,2,2,M1,
Ni,3,,,694.64,,,7.2e-04,E,2,2,E2,
Ni,2,,,695.582,,,7.7e-03,E,3/2,5/2,M1,
Ni,2,,,695.582,,,3.6e-05,E,3/2,5/2,E2,
Ni,1,,,697.3510,,,2.5e+06,D,3,3,,
Ni,1,,,700.1541,,,6.0e+03,E,2,2,,
Ni,1,,,700.2008,,,1.5e-01,D,3,2,M1,
Ni,1,,,700.2008,,,5.6e-03,E,3,2,E2,
Ni,1,,,703.0011,,,5.0e+05,D,2,2,,
Ni,1,,,703.4372,,,2.6e+05,D,3,2,,
Ni,2,,,705.420,,,5.5e-04,E,3/2,1/2,M1,
Ni,2,,,705.420,,,6.0e-03,E,3/2,1/2,E2,
Ni,1,,,706.2956,,,8.5e+03,E,1,2,,
Ni,2,,,707.804,,,2.7e-02,E,3/2,3/2,M1,
Ni,2,,,707.804,,,9.6e-04,E,3/2,3/2,E2,
Ni,2,,,710.266,,,7.9e-03,E,5/2,3/2,M1,
Ni,2,,,710.266,,,2.6e-03,E,5/2,3/2,E2,
Ni,1,711.090,,711.0884,,5,2.0e+04,D,2,3,,
Ni,1,712.220,,712.2197,,26,2.1e+07,D,2,3,,
Ni,3,,,712.48,,,4.5e-03,E,4,2,E2,
Ni,1,,,713.0237,,,5.3e-02,E,1,1,E2,
Ni,9,714.19,,710+,,,8.1e-04,E,2,4,E2,
Ni,1,718.200,,,,6,,,,,,
Ni,1,,,719.3941,,,9.3e-03,E,1,2,E2,
Ni,1,719.702,,719.7010,,5,9.0e+04,E,2,1,,
Ni,1,,,721.8736,,,6.8e-02,E,2,0,E2,
Ni,1,,,722.0754,,,5.8e+06,D,4,3,,
Ni,1,,,724.3984,,,3.1e-02,E,2,0,E2,
Ni,2,,,725.582,,,1.6e-01,E,7/2,5/2,M1,
Ni,2,,,725.582,,,1.0e-03,E,7/2,5/2,E2,
Ni,1,726.193,,726.1918,,5,8.4e+04,E,1,1,,
Ni,1,,,728.6532,,,2.5e+05,D,1,1,,
Ni,1,729.145,,729.1449,,5,3.0e+04,E,2,3,,
Ni,2,,,730.765,,,3.8e-01,E,5/2,3/2,M1,
Ni,2,,,730.765,,,5.8e-04,E,5/2,3/2,E2,
Ni,1,,,732.7648,,,4.2e+05,D,2,2,,
Ni,2,,,737.783,,,3.7e-04,E,5/2,7/2,M1,
Ni,2,,,737.783,,,2.3e-01,E,5/2,7/2,E2,
Ni,1,,,738.1931,,,9.7e+06,D,4,5,,
Ni,1,738.524,,738.5238,,4,1.9e+05,D,4,3,,
Ni,1,739.360,,739.3676,,16,5.6e-03,E,4,2,E2,
Ni,1,,,739.5807,,,2.2e-03,D,2,1,M1,
Ni,1,,,739.5807,,,9.0e-03,E,2,1,E2,
Ni,1,,,740.1117,,,8.9e+06,D,4,4,,
Ni,1,740.935,,,,16,,,,,,
Ni,2,,,741.161,,,3.3e-05,E,3/2,5/2,M1,
Ni,2,,,741.161,,,1.8e-01,E,3/2,5/2,E2,
Ni,1,741.451,,741.4502,,5,1.1e+05,E,0,1,,
Ni,1,742.228,,742.2275,,23,1.8e+07,D,3,2,,
Ni,1,,,746.4367,,,3.9e-02,D,2,2,M1,
Ni,1,,,746.4367,,,4.0e-04,E,2,2,E2,
Ni,1,,,748.1474,,,7.0e+06,D,4,5,,
Ni,1,,,748.8697,,,1.2e+05,D,1,2,,
Ni,1,,,750.7380,,,1.4e-02,E,3,2,E2,
Ni,1,752.276,,,,13,,,,,,
Ni,1,752.512,,,,9,,,,,,
Ni,1,755.560,,,,19,,,,,,
Ni,1,757.405,,,,8,,,,,,
Ni,2,,,761.272,,,1.8e-01,E,3/2,3/2,M1,
Ni,2,,,761.272,,,1.4e-04,E,3/2,3/2,E2,
Ni,1,761.700,,,,23,,,,,,
Ni,1,761.921,,,,9,,,,,,
Ni,2,,,769.456,,,1.4e-02,E,5/2,5/2,M1,
Ni,2,,,769.456,,,1.6e-04,E,5/2,5/2,E2,
Ni,1,771.432,,771.4308,,16,1.4e+05,D,2,2,,
Ni,1,771.558,,,,5w,,,,,,
Ni,1,772.761,,772.7624,,19,1.1e+07,D,3,3,,
Ni,1,774.889,,,,19,,,,,,
Ni,1,778.894,,778.8930,,10,8.4e+04,D,1,2,,
Ni,1,779.759,,,,13,,,,,,
Ni,3,,,788.99,,,4.8e-01,E,3,2,M1,
Ni,3,,,788.99,,,5.4e-04,E,3,2,E2,
Ni,1,,,790.8259,,,1.7e-02,E,2,2,E2,
Ni,1,791.744,,,,2,,,,,,
Ni,1,,,792.9688,,,1.1e-05,E,2,0,E2,
Ni,1,,,798.9945,,,1.8e-04,E,2,0,E2,
Ni,15,802.41,,802.41+,,,2.27e+01,C,1,2,M1,
Ni,15,,,802.41,,,9.9e-04,E,1,2,E2,
Ni,2,,,803.354,,,1.0e-02,E,3/2,5/2,M1,
Ni,2,,,803.354,,,1.3e-05,E,3/2,5/2,E2,
Ni,2,809.675,,,,1000,,,,,,
Ni,1,,,811.1976,,,4.7e-04,E,2,1,E2,
Ni,2,811.421,,,,500,,,,,,
Ni,2,812.148,,,,700,,,,,,
Ni,1,,,819.4531,,,2.4e-02,E,2,2,E2,
Ni,1,,,820.1741,,,3.9e-01,D,3,2,M1,
Ni,1,,,820.1741,,,7.6e-04,E,3,2,E2,
Ni,2,,,830.099,,,1.3e-02,E,3/2,7/2,E2,
Ni,18,,,833,,,1.3e-02,D,1/2,3/2,E2,
Ni,1,,,846.6322,,,4.5e-04,E,1,2,E2,
Ni,3,,,849.96,,,2.1e-01,E,2,2,M1,
Ni,3,,,849.96,,,1.9e-04,E,2,2,E2,
Ni,14,,,869,4,,1.14e+01,C+,1/2,3/2,M1,
Ni,14,,,869,4,,2.6e-04,E,1/2,3/2,E2,
Ni,2,,,870.387,,,8.9e-02,E,7/2,5/2,M1,
Ni,2,,,870.387,,,4.3e-05,E,7/2,5/2,E2,
Ni,1,880.942,,,,2,,,,,,
Ni,1,,,883.2353,,,3.1e-01,E,2,0,E2,
Ni,1,,,884.3374,,,1.7e-01,D,2,2,M1,
Ni,1,,,884.3374,,,2.0e-04,E,2,2,E2,
Ni,1,886.255,,,,9,,,,,,
Ni,2,,,889.609,,,4.5e-05,E,7/2,3/2,E2,
Ni,2,,,937.487,,,1.3e-05,E,5/2,3/2,M1,
Ni,2,,,937.487,,,7.5e-05,E,5/2,3/2,E2,
Ni,4,,,937.91,,,9.0e-03,E,5/2,3/2,M1,
Ni,4,,,960.27,,,2.2e-02,E,3/2,3/2,M1,
Ni,2,,,975.743,,,6.0e-05,E,7/2,3/2,E2,
Ni,2,,,988.295,,,1.2e-04,E,5/2,5/2,M1,
Ni,2,,,988.295,,,1.6e-05,E,5/2,5/2,E2,
Ni,1,,,988.7107,,,1.2e-02,E,2,2,E2,
Ni,2,990.092,,,,500w,,,,,,
Ni,2,,,995.663,,,6.2e-02,E,5/2,5/2,M1,
Ni,4,,,1018.12,,,2.1e-02,E,1/2,3/2,M1,
Ni,2,,,1020.896,,,6.8e-03,E,5/2,3/2,M1,
Ni,2,,,1020.896,,,1.3e-05,E,5/2,3/2,E2,
Ni,2,,,1045.969,,,7.6e-02,E,7/2,5/2,M1,
Ni,2,,,1045.969,,,3.2e-06,E,7/2,5/2,E2,
Ni,2,,,1061.815,,,8.0e-06,E,5/2,7/2,M1,
Ni,2,,,1061.815,,,3.8e-05,E,5/2,7/2,E2,
Ni,2,,,1064.529,,,2.9e-04,E,5/2,9/2,E2,
Ni,2,,,1071.513,,,6.4e-04,E,5/2,7/2,M1,
Ni,2,,,1071.513,,,7.8e-04,E,5/2,7/2,E2,
Ni,2,,,1091.768,,,7.7e-04,E,3/2,3/2,M1,
Ni,2,,,1091.768,,,6.1e-05,E,3/2,3/2,E2,
Ni,3,,,1101.37,,,6.2e-04,E,2,4,E2,
Ni,4,,,1113.54,,,1.0e-01,E,5/2,5/2,M1,
Ni,2,,,1135.974,,,5.7e-02,E,5/2,3/2,M1,
Ni,2,,,1135.974,,,2.6e-05,E,5/2,3/2,E2,
Ni,9,,,1144.1,,,1.9e-05,E,2,4,E2,
Ni,4,,,1145.20,,,6.5e-02,E,3/2,5/2,M1,
Ni,2,,,1145.508,,,3.2e-04,E,3/2,7/2,E2,
Ni,2,,,1161.295,,,9.3e-04,E,3/2,5/2,M1,
Ni,2,,,1161.295,,,2.7e-04,E,3/2,5/2,E2,
Ni,1,,,1165.0494,,,4.1e-04,E,2,4,E2,
Ni,17,,,1218.7,,,1.0e+01,D+,0,1,M1,
Ni,2,,,1232.297,,,8.2e-02,E,5/2,5/2,M1,
Ni,4,,,1273.86,,,3.1e-01,E,9/2,9/2,M1,
Ni,2,,,1277.916,,,2.1e-05,E,3/2,7/2,E2,
Ni,14,,,1281.50,0.12,,4.27e+00,C+,3/2,5/2,M1,
Ni,14,,,1281.50,0.12,,5.3e-05,E,3/2,5/2,E2,
Ni,2,,,1292.414,,,3.7e-05,E,3/2,7/2,E2,
Ni,2,,,1335.255,,,2.3e-06,E,5/2,7/2,M1,
Ni,2,,,1335.255,,,1.2e-05,E,5/2,7/2,E2,
Ni,2,,,1339.550,,,9.8e-05,E,5/2,9/2,E2,
Ni,4,,,1465.98,,,9.4e-02,E,9/2,11/2,M1,
Ni,4,,,1485.48,,,8.9e-02,E,7/2,9/2,M1,
Ni,3,,,1550.66,,,2.7e-05,E,2,4,E2,
Ni,4,,,1590.76,,,6.4e-04,D,3/2,1/2,M1,
Ni,2,,,1676.649,,,8.0e-02,D,5/2,3/2,M1,
Ni,2,,,1676.649,,,2.2e-05,D,5/2,3/2,E2,
Ni,28,,,1707.62,0.15,,,,1/2,1/2,,
Ni,2,,,1724.476,,,7.7e-02,E,3/2,1/2,M1,
Ni,2,,,1724.476,,,2.1e-06,E,3/2,1/2,E2,
Ni,4,,,1756.06,,,4.2e-01,D,1/2,1/2,M1,
Ni,2,,,1764.578,,,2.8e-03,D,7/2,5/2,M1,
Ni,4,,,1807.7,,,3.3e-01,D,5/2,3/2,M1,
Ni,15,,,1853.4,,,1.3e-06,E,1,3,E2,
Ni,4,,,1892.7,,,1.7e-01,D,3/2,3/2,M1,
Ni,2,,,1895.31,,,7.3e-02,E,3/2,3/2,M1,
Ni,2,,,1895.31,,,1.5e-05,E,3/2,3/2,E2,
Ni,9,,,1900,,,5.1e-01,E,2,2,M1,
Ni,2,,,1938.77,,,8.7e-02,D,9/2,7/2,M1,
Ni,4,,,1949.2,,,3.7e-01,E,3/2,3/2,M1,
Ni,15,,,1955.6,,,2.20e+00,C,2,3,M1,
Ni,15,,,1955.6,,,3.4e-06,E,2,3,E2,
