element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
S,4,334.3495,,334.3498,,2,2.56e07,D,3/2,3/2,,
S,4,334.3957,,334.4001,,10,2.30e08,C,5/2,3/2,,
S,4,,,334.499,,,1.75e07,D,3/2,3/2,,
S,2,334.7412,0.0006,334.7405,0.0006,4600,,,5/2,5/2,,
S,4,,,334.770,,,3.16e07,D,3/2,1/2,,
S,2,334.7980,0.0010,334.7995,0.0006,290d,,,5/2,3/2,,
S,3,,,335.0543,,,6.64e04,E',2,2,,
S,4,335.5134,,335.5101,,3,,,1/2,3/2,,
S,4,336.3113,,336.3047,,12,2.51e08,D,3/2,1/2,,
S,3,336.7158,,336.7150,,10,6.19e07,B,0,1,,
S,2,336.8073,0.0006,336.8072,0.0006,10000,,,5/2,7/2,,
S,4,336.9074,,336.9111,,1,6.40e06,D,3/2,3/2,,
S,3,336.9489,,336.9457,,10,5.34e07,B,1,1,,
S,4,336.9489,,336.9565,,10bl,5.58e07,D,5/2,5/2,,
S,3,337.0373,,337.0351,,10,7.26e07,B,2,1,,
S,2,337.1052,0.0006,337.1050,0.0006,1200,,,5/2,5/2,,
S,2,337.1875,0.0006,337.1869,0.0006,5800,,,3/2,5/2,,
S,6,,,337.200,,,1.86e08,A,1/2,1/2,,
S,2,337.2469,0.0006,337.2467,0.0006,3200,,,3/2,3/2,,
S,2,338.5794,0.0006,338.5794,0.0006,5600,,,5/2,7/2,,
S,6,,,338.602,,,3.74e08,A,3/2,1/2,,
S,3,338.7129,,338.7092,,11,1.99e08,B,1,0,,
S,2,338.7330,0.0006,338.7325,0.0006,3100,,,1/2,3/2,,
S,4,339.2076,,339.2066,,7w,,,1/2,1/2,,
S,4,339.5092,,339.5096,,8w,,,3/2,3/2,,
S,2,339.5861,0.0006,339.5861,0.0006,2200,,,3/2,5/2,,
S,3,,,339.6591,,,2.10e05,D,1,2,,
S,5,339.7347,,339.7334,,11,1.01e08,B,0,1,,
S,4,,,339.967,,,4.82e00,B,3/2,1/2,E2,
S,4,,,340.092,,,9.08e06,D,5/2,3/2,,
S,6,,,340.18,,,6.09e07,A,5/2,3/2,,
S,6,,,340.18,,,6.76e06,B,3/2,3/2,,
S,4,,,340.513,,,6.99e00,B,5/2,1/2,E2,
S,6,,,340.57,,,6.76e07,A,3/2,1/2,,
S,15,,,340.0,0.5,,1.19e07,AA,0,1,,
S,4,,,341.024,,,2.55e01,B,3/2,1/2,E2,
S,4,,,341.183,,,3.80e01,B,5/2,1/2,E2,
S,4,341.1900,,341.1897,,5w,5.57e07,D,3/2,5/2,,
S,3,,,341.2896,,,2.07e03,E',2,2,,
S,2,341.3704,0.0006,341.3714,0.0006,1100,,,3/2,5/2,,
S,3,,,341.9139,,,7.78e04,E',3,2,,
S,2,,,341.9420,0.0011,,1.61e00,C,3/2,7/2,E2,
S,2,,,342.2559,0.0008,,1.80e00,C,5/2,9/2,E2,
S,4,342.7844,,342.7843,,5w,5.87e07,D,5/2,7/2,,
S,4,342.8544,,342.8549,,1w,3.91e06,D,5/2,5/2,,
S,6,343.014,,343.014,,20w*,,,7/2,9/2,,
S,6,343.014,,343.014,,20w*,,,9/2,9/2,,
S,6,343.014,,343.014,,20w*,,,9/2,11/2,,
S,6,343.297,,343.296,,30w*,,,9/2,11/2,,
S,6,343.297,,343.296,,30w*,,,11/2,11/2,,
S,6,343.297,,343.296,,30w*,,,11/2,13/2,,
S,5,,,344.099,,,2.35e07,B,0,1,,
S,7,,,345.13,,,8.40e-01,C,1,1,M1,
S,5,,,345.218,,,7.35e07,D,3,2,,
S,2,346.4626,0.0006,346.4635,0.0006,680,,,3/2,3/2,,
S,4,346.8071,,346.8073,,1,,,5/2,3/2,,
S,11,,,348.5,,,1.36e05,D,1,2,,
S,4,,,349.093,,,9.22e-01,B,1/2,5/2,E2,
S,4,,,349.258,,,8.75e-01,B,1/2,3/2,E2,
S,3,349.7285,,349.7280,,17,1.77e08,B,1,2,,
S,4,349.7909,,349.7913,,4w,,,3/2,3/2,,
S,3,349.9180,,349.9176,,10,1.00e08,D,0,1,,
S,6,,,351.61,,,1.17e07,A,1/2,3/2,,
S,4,351.6671,,351.6653,,2w,,,3/2,1/2,,
S,4,351.9107,,351.9129,,1w,,,1/2,3/2,,
S,6,,,352.2,,,1.24e07,B,1/2,1/2,,
S,2,352.5779,0.0007,352.5784,0.0007,280,,,5/2,3/2,,
S,2,353.1852,0.0010,353.1853,0.0005,1600d,,,5/2,5/2,,
S,13,,,350,,,4.48e07,C,1,2,,
S,4,353.8099,,353.8098,,2w,,,1/2,1/2,,
S,2,354.6696,0.0007,354.6703,0.0006,120,2.5e06,E,3/2,3/2,,
S,3,354.9693,,354.9699,,12,7.98e07,D,2,2,,
S,10,,,355.59,,,5.67e00,A,1/2,3/2,M1,
S,10,,,355.8,,,2.66e00,C,3/2,3/2,M1,
S,2,356.7157,0.0006,356.7153,0.0005,3800,,,3/2,5/2,,
S,4,,,356.899,,,4.13e07,D,3/2,3/2,,
S,2,358.4157,0.0006,358.4157,0.0005,2000,,,3/2,5/2,,
S,4,359.1092,,359.1084,,5w,8.12e06,D,1/2,3/2,,
S,2,359.4439,0.0006,359.4443,0.0004,3500,1.99e07,C,1/2,3/2,,
S,2,359.5977,0.0006,359.5978,0.0005,6100,2.31e07,C,3/2,3/2,,
S,2,359.6578,0.0007,359.6570,0.0006,160,,,5/2,3/2,,
S,6,,,359.76,,,1.61e06,B,1/2,3/2,,
S,2,360.0056,0.0010,360.0058,0.0008,1400*,,,5/2,5/2,,
S,2,360.0056,0.0010,360.0058,0.0008,1400*,,,5/2,3/2,,
S,5,,,360.477,,,2.66e05,C,0,1,,
S,6,,,360.74,,,2.21e06,B,3/2,5/2,,
S,6,,,360.74,,,3.73e05,B,3/2,3/2,,
S,4,361.0863,,361.0852,,5w,1.60e07,D,3/2,1/2,,
S,2,361.3030,0.0006,361.3042,0.0005,2500,7.14e06,D,3/2,1/2,,
S,2,361.677,0.009,361.6766,0.0007,,3.6e07,D,5/2,3/2,,
S,2,361.6911,0.0020,361.6888,0.0005,4500,,,5/2,7/2,,
S,4,,,361.979,,,1.23e07,D,7/2,5/2,,
S,4,,,362.000,,,6.16e05,E,5/2,5/2,,
S,3,362.2672,,362.2649,,10,,,2,2,,
S,2,362.5889,0.0006,362.5882,0.0005,1800,,,5/2,5/2,,
S,4,,,363.176,,,1.28e07,D,5/2,3/2,,
S,3,363.1972,,363.1990,,15,6.35e07,B,2,3,,
S,2,363.3358,0.0007,363.3368,0.0007,100,,,5/2,7/2,,
S,4,363.3484,,363.3464,,6w,3.13e07,D,1/2,1/2,,
S,2,364.3452,0.0007,364.3453,0.0005,150,,,5/2,5/2,,
S,2,364.3750,0.0007,364.3753,0.0007,150,,,5/2,5/2,,
S,2,365.2218,0.0010,365.2218,0.0008,640*,,,3/2,1/2,,
S,2,365.2218,0.0010,365.2218,0.0007,640*,,,3/2,3/2,,
S,2,365.4497,0.0006,365.4501,0.0004,3100,4.29e06,D,1/2,3/2,,
S,3,365.6572,,365.6560,,11,1.99e07,B,0,1,,
S,3,366.1946,,366.1942,,13,5.73e07,B,1,1,,
S,2,366.3458,0.0006,366.3465,0.0004,1200,2.79e06,D,3/2,3/2,,
S,2,366.9035,0.0006,366.9037,0.0004,8600,2.40e07,C,3/2,5/2,,
S,2,366.9719,0.0007,366.9713,0.0005,210,,,5/2,3/2,,
S,14,,,367.0,,,7.10e06,A,1/2,3/2,,
S,2,367.2122,0.0006,367.2126,0.0004,3900,1.87e07,D,1/2,1/2,,
S,2,367.2779,0.0006,367.2785,0.0005,860,,,7/2,5/2,,
S,2,367.7169,0.0007,367.7162,0.0004,290,,,7/2,5/2,,
S,1,367.718,0.003,367.7174,0.0011,46i,2.94e04,E,2,3,,
S,2,367.8130,0.0010,367.8130,0.0005,2900d,,,5/2,7/2,,
S,2,368.0463,0.0006,368.0464,0.0005,420,,,3/2,5/2,,
S,14,,,368.1,,,3.64e07,B,1/2,3/2,,
S,2,368.8089,0.0006,368.8083,0.0005,830,,,3/2,5/2,,
S,2,368.8799,0.0006,368.8799,0.0005,410,,,3/2,3/2,,
S,6,,,368.93,,,6.36e07,A,7/2,5/2,,
S,6,,,368.93,,,6.69e07,A,5/2,3/2,,
S,6,,,368.93,,,3.18e06,B,5/2,5/2,,
S,2,369.6239,0.0006,369.6238,0.0005,2100,,,3/2,5/2,,
S,2,370.8607,0.0007,370.8612,0.0007,130,,,5/2,7/2,,
S,3,370.9325,,370.9338,,14,6.22e07,B,1,2,,
S,3,371.0405,,371.0422,,10,8.91e06,B,2,2,,
S,5,371.3555,,371.3543,,1,8.34e04,D,2,1,,
S,2,371.6799,0.0007,371.6805,0.0006,270,,,3/2,5/2,,
S,3,371.7722,,371.7717,,17,1.40e08,B,2,1,,
S,3,372.169,,372.163,,,6.61e-01,C,1,0,M1,
S,2,373.0636,0.0010,373.0631,0.0004,1400d,7.52e07,D,5/2,5/2,,
S,2,373.540,0.003,373.5368,0.0006,260bl,8.02e06,E',5/2,3/2,,
S,2,373.6417,0.0007,373.6410,0.0006,260,5.35e06,E',3/2,5/2,,
S,2,373.8197,0.0006,373.8202,0.0006,530,,,3/2,5/2,,
S,2,374.1157,0.0006,374.1161,0.0006,1000,7.19e07,E,3/2,3/2,,
S,3,374.7845,,374.7855,,13,4.83e07,B,0,1,,
S,2,374.8696,0.0006,374.8697,0.0006,1000,,,5/2,7/2,,
S,3,375.0697,,375.0713,,12,2.34e07,B,1,1,,
S,3,375.1850,,375.1821,,1bl,w,5.07e05,C,2,1,,
S,15,,,375.2,0.4,,6.10e05,A,1,2,,
S,2,,,376.0024,0.0004,,3.34e03,E',1/2,3/2,,
S,2,,,376.5440,0.0004,,1.26e03,E',3/2,3/2,,
S,2,,,376.9773,0.0004,,3.88e05,D,5/2,3/2,,
S,2,,,377.1327,0.0004,,4.27e03,E',3/2,5/2,,
S,3,377.4500,,377.4494,,10,,,1,1,,
S,2,,,377.5673,0.0004,,2.84e04,E,5/2,5/2,,
S,2,377.6775,0.0007,377.6786,0.0006,240,,,5/2,7/2,,
S,3,377.8868,,377.8846,,13,6.62e06,B,1,2,,
S,2,378.0611,0.0006,378.0610,0.0006,480,,,5/2,5/2,,
S,2,378.2556,0.0007,378.2567,0.0004,230,5.18e05,D,7/2,5/2,,
S,2,378.3133,0.0006,378.3141,0.0006,3100,1.5e07,D,1/2,3/2,,
S,4,378.9937,,378.9904,,11,6.36e07,D,1/2,1/2,,
S,2,379.2446,0.0007,379.2458,0.0007,450,1.5e07,E,1/2,1/2,,
S,3,379.4650,,379.4640,,13,,,2,1,,
S,3,,,379.717,,,8.82e-03,D,2,0,E2,
S,4,,,379.815,,,1.29e-01,C,3/2,1/2,M1,
S,4,,,379.815,,,2.51e00,B,3/2,1/2,E2,
S,2,380.2608,0.0006,380.2605,0.0006,1800,7.4e07,E,3/2,1/2,,
S,2,380.9637,0.0006,380.9647,0.0006,2500,3.8e07,E,1/2,3/2,,
S,4,,,381.159,,,2.41e-01,B,5/2,1/2,E2,
S,2,381.1740,0.0006,381.1739,0.0006,1800,,,1/2,3/2,,
S,4,381.5037,,381.5041,,9w,1.26e08,D,3/2,1/2,,
S,2,381.9863,0.0020,381.9887,0.0006,450bl,1.2e07,E,3/2,3/2,,
S,2,383.0925,0.0006,383.0917,0.0006,1300,,,3/2,3/2,,
S,2,383.1383,0.0006,383.1377,0.0006,4500,,,3/2,5/2,,
S,3,383.1819,,383.1815,,14,1.37e07,B,0,1,,
S,2,,,383.2068,0.0006,,5.15e03,E,5/2,7/2,,
S,4,,,383.474,,,2.05e05,E,1/2,3/2,,
S,3,383.7709,,383.7726,,13,2.55e07,B,1,1,,
S,3,383.8281,,383.8268,,16,4.81e07,B,2,2,,
S,4,,,383.914,,,8.19e05,E,1/2,1/2,,
S,2,383.9158,0.0006,383.9170,0.0006,1300,8.31e05,D,7/2,7/2,,
S,2,,,384.0702,0.0004,,2.32e03,E',3/2,5/2,,
S,2,384.2854,0.0006,384.2847,0.0006,1300,,,1/2,1/2,,
S,2,384.5208,0.0006,384.5210,0.0004,650,5.00e05,D,5/2,5/2,,
S,4,384.6790,,384.6794,,1,,,7/2,5/2,,
S,2,385.0906,0.0006,385.0910,0.0004,4500,2.7e07,E,3/2,5/2,,
S,2,,,385.2361,0.0004,,7.58e04,D,7/2,5/2,,
S,2,385.3076,0.0006,385.3071,0.0004,3400,9.69e06,C,5/2,3/2,,
S,5,,,385.724,,,5.35e03,E',1,2,,
S,2,385.9230,0.0006,385.9236,0.0004,920,1.27e06,D,5/2,5/2,,
S,5,,,385.933,,,7.87e04,D,2,2,,
S,2,386.0114,0.0015,386.0136,0.0007,2500,1.6e07,E,1/2,1/2,,
S,2,386.0608,0.0006,386.0598,0.0006,6000,4.0e07,E,5/2,3/2,,
S,3,386.0608,,386.0619,,13,2.02e07,B,1,0,,
S,2,386.2332,0.0007,386.2341,0.0006,310,,,3/2,1/2,,
S,5,386.2624,,386.2475,,1w,4.29e05,D,3,2,,
S,4,,,388.310,,,9.86e05,D,3/2,3/2,,
S,4,,,388.762,,,3.93e05,E,3/2,1/2,,
S,2,389.2293,0.0006,389.2288,0.0005,6000,6.3e07,D,5/2,5/2,,
S,3,389.9032,,389.8817,,4bl,w*,3.99e05,C,1,2,,
S,3,389.9032,,389.9029,,4bl,w*,8.76e05,C,2,1,,
S,10,,,389.9,,,1.26e01,C,1/2,1/2,M1,
S,3,389.9247,,389.9246,,10,5.64e06,D,1,1,,
S,2,390.1993,0.0020,390.2009,0.0008,210bl,,,1/2,1/2,,
S,7,,,390.32,,,2.49e00,B,1,2,M1,
S,5,,,390.441,,,1.30e04,D,0,1,,
S,2,390.6951,0.0006,390.6955,0.0006,2500,1.02e06,D,3/2,5/2,,
S,5,391.0406,,391.0414,,7w,8.71e07,D,1,1,,
S,2,391.1310,0.0006,391.1310,0.0006,1300,,,1/2,3/2,,
S,2,391.8183,0.0007,391.8174,0.0006,450,4.60e05,D,5/2,7/2,,
S,3,392.0292,,392.0315,,5,4.76e06,B,2,2,,
S,2,392.2618,0.0007,392.2613,0.0008,450,,,3/2,1/2,,
S,2,392.3460,0.0006,392.3449,0.0005,10000,2.0e08,E,3/2,5/2,,
S,2,392.4053,0.0006,392.4063,0.0005,650,,,5/2,3/2,,
S,3,392.8537,,392.8556,,14,4.39e07,B,3,2,,
S,2,393.1512,0.0006,393.1506,0.0006,1300,,,3/2,3/2,,
S,2,393.1918,0.0006,393.1914,0.0005,4500,1.10e07,C,5/2,5/2,,
S,2,393.2286,0.0006,393.2291,0.0005,4500,8.51e06,C,7/2,5/2,,
S,2,393.3267,0.0006,393.3260,0.0006,13000,2.0e08,D,5/2,7/2,,
S,2,393.5698,0.0007,393.5696,0.0005,450,,,3/2,1/2,,
S,2,393.9478,0.0006,393.9482,0.0005,650,1.5e07,E,1/2,3/2,,
S,2,394.6952,0.0006,394.6955,0.0005,1800,3.1e07,E,1/2,1/2,,
S,2,395.0398,0.0006,395.0401,0.0005,650,1.4e07,E,3/2,5/2,,
S,14,,,395.5,,,2.94e07,B,1/2,1/2,,
S,4,,,395.774,,,2.30e06,D,1/2,3/2,,
S,3,396.1516,,396.1526,,12,9.45e06,B,1,1,,
S,4,,,396.161,,,2.29e06,D,1/2,1/2,,
S,1,396.200,0.003,396.19679,0.00008,52,,,2,3,,
S,1,396.249,0.003,396.24748,0.00010,52,,,2,2,,
S,2,396.3107,0.0006,396.3105,0.0005,3300,2.4e07,E,3/2,3/2,,
S,4,,,396.447,,,1.76e07,D,1/2,1/2,,
S,8,,,396.48,,,3.10e00,C,5/2,5/2,M1,
S,4,396.9201,,396.9179,,1,3.51e07,D,3/2,1/2,,
S,2,397.0209,0.0007,397.0196,0.0005,310,8.7e06,E,5/2,7/2,,
S,2,397.0672,0.0010,397.0667,0.0005,1800*,3.1e07,E,3/2,1/2,,
S,2,397.0672,0.0010,397.0668,0.0005,1800*,,,3/2,5/2,,
S,12,,,397.1,,,4.75e01,A,1/2,1/2,M1,
S,2,397.9829,0.0006,397.9824,0.0006,4500,1.2e08,E,3/2,1/2,,
S,3,398.3722,,398.3723,,14,3.60e07,B,2,1,,
S,3,398.5921,,398.5924,,12,5.84e07,B,1,0,,
S,2,399.0913,0.0006,399.0907,0.0005,4500,3.5e07,E,5/2,5/2,,
S,2,399.1530,0.0007,399.1521,0.0005,310,,,1/2,3/2,,
S,2,399.2156,0.0007,399.2144,0.0005,310,2.61e05,D,3/2,3/2,,
S,15,,,399.2,0.4,,3.20e06,AA,0,1,,
S,2,399.3502,0.0006,399.3499,0.0005,7800,1.15e07,C,7/2,7/2,,
S,5,,,399.387,,,1.19e05,D,1,1,,
S,5,399.5975,,399.6104,,0,3.50e05,D,2,1,,
S,3,399.7924,,399.7926,,10,6.53e06,B,2,2,,
S,2,399.8757,0.0006,399.8758,0.0006,5900,1.2e08,E,3/2,3/2,,
S,2,400.3874,0.0006,400.3873,0.0005,4500,2.1e07,E,5/2,3/2,,
S,2,400.7773,0.0006,400.7773,0.0005,920,1.06e06,D,7/2,5/2,,
S,2,400.9361,0.0006,400.9367,0.0005,920,1.4e07,E,5/2,5/2,,
S,5,,,401.18,,,1.91e07,D,2,3,,
S,5,,,402.5,,,3.16e07,D,1,2,,
S,4,,,402.500,,,1.31e07,D,3/2,5/2,,
S,5,,,402.7,,,3.35e07,D,2,3,,
S,5,,,402.7,,,5.88e06,E,2,2,,
S,5,,,402.8,,,3.77e07,D,3,4,,
S,5,,,402.8,,,4.19e06,E,3,3,,
S,5,,,402.8,,,1.66e05,E',3,2,,
S,2,402.8750,0.0006,402.8750,0.0005,13000,5.1e07,D,7/2,7/2,,
S,3,,,403.2067,,,9.27e04,D,1,2,,
S,1,,,403.2276,0.0012,,1.08e06,E,1,0,,
S,2,403.2779,0.0006,403.2767,0.0005,7800,1.2e08,D,3/2,5/2,,
S,1,,,403.2878,0.0009,,1.07e06,D,1,1,,
S,1,403.401,0.003,403.4047,0.0004,110,1.06e06,D,1,2,,
S,5,,,403.67,,,9.10e07,D,2,3,,
S,5,404.4689,,404.4705,,0w,4.04e05,D,1,0,,
S,4,,,404.819,,,2.14e06,D,3/2,3/2,,
S,2,405.0075,0.0006,405.0079,0.0005,2500,1.1e07,E,7/2,5/2,,
S,4,,,405.386,,,1.07e07,D,1/2,3/2,,
S,2,405.8681,0.0007,405.8690,0.0005,310,,,5/2,5/2,,
S,5,,,406.0,,,9.22e07,D,1,2,,
S,5,,,406.2,,,9.76e07,D,2,3,,
S,5,,,406.2,,,1.71e07,D,2,2,,
S,5,,,406.2,,,1.10e08,D,3,4,,
S,5,,,406.2,,,1.22e07,D,3,3,,
S,5,,,406.2,,,4.82e05,E',3,2,,
S,5,,,406.386,,,7.72e07,D,1,0,,
S,2,406.4404,0.0006,406.4401,0.0005,1800,8.11e05,D,1/2,3/2,,
S,2,,,406.8597,0.0012,,9.53e-08,E',3/2,3/2,E2,
S,2,406.860,0.002,406.8597,0.0012,,1.92e-01,C,3/2,3/2,M1,
S,2,,,407.6343,0.0015,,1.16e-06,E',3/2,1/2,E2,
S,2,407.635,0.002,407.6343,0.0015,,7.72e-02,D,3/2,1/2,M1,
S,3,408.7791,,408.7790,,4,2.99e05,D,0,1,,
S,3,409.1170,,409.1191,,10,1.91e06,D,1,1,,
S,3,,,409.2510,,,1.55e05,D,2,1,,
S,3,409.9143,,409.9172,,9,4.86e06,D,1,1,,
S,3,412.5291,,412.5301,,5,1.12e06,D,1,0,,
S,2,414.2256,0.0006,414.2259,0.0005,13000,1.7e08,D,1/2,3/2,,
S,14,,,414.3,,,5.92e06,A,3/2,5/2,,
S,2,414.5067,0.0006,414.5059,0.0005,16000,1.8e08,D,3/2,5/2,,
S,2,414.6910,0.0006,414.6914,0.0005,4500,2.61e06,E',5/2,7/2,,
S,5,,,414.80,,,3.96e07,D,2,1,,
S,15,,,414.9,0.5,,3.41e06,AA,1,2,,
S,1,415.037,0.006,415.0423,0.0011,160,1.44e06,E,1,0,,
S,1,415.26040,0.00020,415.26052,0.00020,340,1.48e06,D,1,1,,
S,2,415.3064,0.0006,415.3066,0.0005,20000,2.0e08,D,5/2,7/2,,
S,15,,,415.5,0.5,,2.11e06,AA,1,1,,
S,3,,,415.626,,,7.89e-01,D,2,4,E2,
S,1,415.76990,0.00020,415.76960,0.00017,230,1.59e06,D,1,2,,
S,4,,,416.093,,,1.26e06,E,1/2,1/2,,
S,6,416.228,,416.228,,70bl,2.45e08,AA,1/2,3/2,,
S,2,416.2306,0.0006,416.2308,0.0005,2500,6.96e07,D,7/2,7/2,,
S,2,416.2665,0.0006,416.2665,0.0005,25000,2.3e08,D,7/2,9/2,,
S,2,416.5100,0.0006,416.5098,0.0005,1800,8.41e07,D,5/2,5/2,,
S,2,416.8370,0.0012,416.8368,0.0007,5900*,4.55e07,E,1/2,3/2,,
S,2,416.8370,0.0012,416.8384,0.0007,5900*,6.6e07,E,3/2,3/2,,
S,4,,,417.081,,,2.50e06,D,3/2,1/2,,
S,2,417.4002,0.0006,417.4001,0.0005,7700,2.10e08,D,5/2,7/2,,
S,2,417.4265,0.0006,417.4266,0.0005,13000,2.40e08,D,7/2,9/2,,
S,5,,,417.719,,,4.97e07,D,0,1,,
S,2,418.0634,0.0021,418.0628,0.0007,370,3.40e06,E',7/2,5/2,,
S,5,,,418.100,,,1.49e08,D,1,1,,
S,2,418.5917,0.0006,418.5925,0.0005,1800,5.40e07,D,3/2,5/2,,
S,2,,,418.9597,0.0007,,1.48e07,E,7/2,7/2,,
S,2,418.9676,0.0006,418.9678,0.0005,5900,5.7e07,E,5/2,5/2,,
S,2,419.1865,0.0021,419.1889,0.0007,83,8.95e06,E,3/2,3/2,,
S,5,,,419.190,,,2.46e08,D,2,1,,
S,2,419.3493,0.0006,419.3490,0.0005,2500,6.09e06,D,1/2,3/2,,
S,6,419.890,,419.889,,120,2.88e08,AA,3/2,5/2,,
S,6,420.083,,420.083,,50,4.79e07,AA,3/2,3/2,,
S,2,421.3517,0.0007,421.3510,0.0007,310,4.7e06,E,5/2,3/2,,
S,2,421.7179,0.0006,421.7182,0.0005,4500,3.3e07,E,7/2,7/2,,
S,2,421.7293,0.0006,421.7296,0.0005,1300,6.23e06,D,1/2,1/2,,
S,6,,,421.9,,,4.16e07,A,5/2,7/2,,
S,6,,,421.9,,,3.88e07,A,3/2,5/2,,
S,6,,,421.9,,,2.78e06,B,5/2,5/2,,
S,4,,,422.91,,,5.29e07,D,1/2,1/2,,
S,2,423.0952,0.0006,423.0949,0.0005,4500,1.18e08,D,5/2,7/2,,
S,2,424.9873,0.0007,424.9879,0.0007,450,7.78e06,E,5/2,5/2,,
S,3,425.3473,,425.3499,,19,6.74e07,B,2,3,,
S,2,425.501,0.010,425.4938,0.0007,230,2.2e06,E,7/2,5/2,,
S,2,425.7379,0.0006,425.7379,0.0005,4500,1.08e08,D,3/2,5/2,,
S,2,425.9146,0.0006,425.9148,0.0005,3300,1.5e08,D,5/2,7/2,,
S,4,426.0458,,426.0467,,7,1.04e08,D,3/2,1/2,,
S,2,426.7759,0.0006,426.7762,0.0005,13000,1.2e08,E,3/2,5/2,,
S,2,426.9724,0.0006,426.9726,0.0005,5900,7.0e07,E,1/2,3/2,,
S,2,427.8500,0.0006,427.8506,0.0005,5900,1.4e08,E,1/2,1/2,,
S,16,428.11,0.04,428.1715,0.0004,,9.0302e05,AA,1/2,3/2,,
S,2,428.2595,0.0006,428.2593,0.0006,5900,8.9e07,E,3/2,3/2,,
S,3,428.4885,,428.4904,,17,4.24e07,B,1,2,,
S,2,429.1432,0.0006,429.1425,0.0006,1800,2.8e07,E,3/2,1/2,,
S,4,,,429.41,,,2.95e05,D,3/2,1/2,,
S,2,429.4398,0.0006,429.4400,0.0006,16000,1.7e08,D,5/2,7/2,,
S,4,,,430.05,,,3.31e04,E,3/2,3/2,,
S,4,,,430.13,,,3.01e05,D,5/2,3/2,,
S,2,431.8645,0.0006,431.8642,0.0006,5900,4.9e07,E,5/2,5/2,,
S,3,433.2644,,433.2653,,15,3.23e07,B,0,1,,
S,2,433.3828,0.0006,433.3829,0.0006,1300,8.2e06,E,5/2,3/2,,
S,3,434.0230,,434.0211,,14,1.93e07,B,1,1,,
S,2,434.2808,0.0006,434.2814,0.0006,640,1.8e06,E,3/2,5/2,,
S,13,,,400,,,5.26e06,C,3,3,,
S,4,,,435.30,,,6.94e-02,B,1/2,5/2,E2,
S,3,435.4516,,435.4492,,14,5.53e06,B,2,3,,
S,2,435.6866,0.0006,435.6870,0.0006,640,,,5/2,7/2,,
S,4,,,435.91,,,3.11e06,D,3/2,5/2,,
S,3,436.1476,,436.1468,,16,1.74e07,B,2,2,,
S,4,,,436.20,,,1.39e-02,C,1/2,3/2,M1,
S,4,,,436.20,,,7.10e-02,B,1/2,3/2,E2,
S,2,436.2564,0.0007,436.2548,0.0006,210,,,3/2,3/2,,
S,3,436.4682,,436.4661,,12,7.83e06,B,3,3,,
S,2,436.7063,0.0010,436.7064,0.0011,640*,,,5/2,5/2,,
S,2,436.7063,0.0010,436.7064,0.0011,640*,,,5/2,3/2,,
S,2,436.9927,0.0006,436.9928,0.0006,1300,,,5/2,5/2,,
S,2,437.8541,0.0006,437.8545,0.0006,1300,,,7/2,9/2,,
S,5,,,438.08,,,2.45e00,B,2,0,E2,
S,2,438.3533,0.0007,438.3542,0.0008,300,,,3/2,1/2,,
S,15,,,439.1,0.5,,2.12e05,A,2,2,,
S,2,439.1818,0.0006,439.1817,0.0006,3300,1.6e07,E,5/2,5/2,,
S,5,439.5440,,439.5433,,0,1.55e08,D,0,1,,
S,5,439.8934,,439.8933,,1,2.09e08,D,1,2,,
S,4,,,439.95,,,3.60e06,D,9/2,7/2,,
S,4,,,439.95,,,1.80e05,E,7/2,7/2,,
S,4,,,440.07,,,3.36e06,D,7/2,5/2,,
S,14,,,440,,,8.21e05,A,3/2,3/2,,
S,2,440.2841,0.0006,440.2844,0.0006,1300,4.6e06,E,1/2,3/2,,
S,5,,,440.45,,,1.16e08,D,1,1,,
S,2,440.4730,0.0006,440.4728,0.0006,910,1.79e07,E,1/2,3/2,,
S,2,441.1313,0.0006,441.1309,0.0006,1800,7.12e07,E,1/2,1/2,,
S,2,441.5343,0.0021,441.5347,0.0006,12,,,3/2,5/2,,
S,4,441.6409,,441.6423,,3,,,1/2,3/2,,
S,5,441.6885,,441.6892,,1,2.76e08,D,2,3,,
S,3,441.8782,,441.8781,,10,2.48e06,B,2,1,,
S,4,,,441.93,,,2.91e-02,C,3/2,5/2,M1,
S,5,,,442.74,,,7.75e-01,B,2,1,E2,
S,5,,,442.77,,,6.83e07,D,2,2,,
S,4,,,442.86,,,5.25e-02,C,3/2,3/2,M1,
S,2,443.1007,0.0006,443.1000,0.0006,2400,8.76e07,D,3/2,3/2,,
S,2,443.2372,0.0006,443.2371,0.0006,5900,2.9e07,E,3/2,3/2,,
S,5,,,443.33,,,7.57e06,E,2,1,,
S,2,443.7655,0.0006,443.7660,0.0006,640,3.49e07,E,3/2,1/2,,
S,3,443.9826,,443.9817,,12,3.63e06,B,1,2,,
S,4,444.6329,,444.6339,,8,,,1/2,1/2,,
S,5,444.7822,,444.7823,,3,1.45e08,D,2,1,,
S,4,444.9644,,444.9644,,1,4.85e05,E,3/2,3/2,,
S,2,445.0712,0.0006,445.0711,0.0006,640,,,5/2,3/2,,
S,2,445.6388,0.0006,445.6384,0.0006,4400,4.7e07,E,1/2,1/2,,
S,4,,,445.65,,,2.42e06,D,1/2,3/2,,
