element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Type,
C,2,437.4272,0.0007,437.4284,0.0006,190,1.72e+08,B,,
C,2,437.5009,0.0007,437.5004,0.0006,50,6.54e+07,C+,,
C,2,437.6562,0.0017,437.6590,0.0010,61h,1.19e+08,B+,,
C,3,,,437.9476,,,2.58e+07,B,,
C,3,,,437.9934,,,6.45e+06,B,,
C,3,,,438.0569,,,2.58e+05,B,,
C,3,,,438.2897,,,1.93e+07,B,,
C,3,,,438.3533,,,3.86e+06,B,,
C,3,,,438.8018,,,2.16e+07,B,,
C,3,,,439.052,,,1.16e+07,B,,
C,2,,,440.2102,0.0006,,1.4e+04,E,,
C,3,,,440.5751,,,4.41e+07,B,,
C,2,440.9161,0.0007,440.9162,0.0006,36,,,,
C,2,440.9979,0.0007,440.9981,0.0006,100,1.48e+08,B,,
C,2,441.1163,0.0007,441.1160,0.0006,140,1.86e+08,B+,,
C,2,441.1506,0.0007,441.1502,0.0006,160,5.30e+07,C+,,
C,2,441.3255,0.0007,441.3259,0.0006,29,,,,
C,4,,,444.034,,,8.72e+07,A,,
C,4,,,444.150,,,1.05e+08,A,,
C,4,,,444.174,,,1.74e+07,A,,
C,3,,,444.3150,,,8.09e+05,B,,
C,1,446.1300,0.0010,446.12697,0.00012,2800*,,,,
C,1,446.1300,0.0010,446.13155,0.00022,2800*,,,,
C,1,446.1500,0.0010,446.14876,0.00012,2800*,,,,
C,1,446.1500,0.0010,446.15334,0.00022,2800*,,,,
C,1,446.3886,0.0010,446.38653,0.00005,4300*,,,,
C,1,446.3886,0.0010,446.38895,0.00003,4300*,,,,
C,1,446.4448,0.0005,446.44492,0.00005,2800,,,,
C,1,446.4677,0.0010,446.46675,0.00005,4300*,,,,
C,1,446.4677,0.0010,446.46917,0.00003,4300*,,,,
C,1,446.6476,0.0010,446.647168,0.000018,14000*,,,,
C,1,446.6476,0.0010,446.65079,0.00003,14000*,,,,
C,1,446.7309,0.0005,446.73111,0.00003,3900,,,,
C,1,447.7472,0.0010,447.746591,0.000016,9600*,,,,
C,1,447.7472,0.0010,447.750602,0.000024,9600*,,,,
C,1,447.8319,0.0005,447.831312,0.000024,4300,,,,
C,1,447.8588,0.0005,447.85821,0.00003,13000,,,,
C,1,447.8825,0.0010,447.88017,0.00003,9600*,,,,
C,1,447.8825,0.0010,447.88219,0.00003,9600*,,,,
C,2,,,449.0754,0.0006,,1.8e+05,E,,
C,2,449.128,0.004,449.1305,0.0020,86p(O II)*,3.7e+06,D+,,
C,2,449.128,0.004,449.1339,0.0020,86p(O II)*,3.8e+06,D+,,
C,2,449.128,0.004,449.1341,0.0020,86p(O II)*,1.4e+05,E,,
C,2,,,449.2080,0.0008,,4.1e+04,E,,
C,2,,,449.6377,0.0008,,1.0e+05,E,,
C,2,,,449.7433,0.0006,,3.9e+04,E,,
C,2,,,450.0219,0.0006,,3.1e+04,E,,
C,3,,,451.5352,,,1.91e+07,B,,
C,3,,,451.5811,,,5.73e+07,B,,
C,3,,,451.6788,,,9.54e+07,B,,
C,1,,,456.510527,0.000009,m,,,,
C,2,,,460.180,0.003,,6.e+05,E,,
C,2,,,460.3752,0.0023,,2.7e+04,E,,
C,2,461.840,0.009,461.851,0.003,87h,u,1.93e+08,B+,,
C,2,461.923,0.009,461.923,0.003,150h,u,2.06e+08,B,,
C,2,462.035,0.003,462.028,0.003,70*,7.8e+06,D+,,
C,2,462.035,0.003,462.0316,0.0023,70*,8.32e+06,B,,
C,2,462.035,0.003,462.0318,0.0023,70*,5.5e+05,D+,,
C,1,462.15695,0.00007,462.15693,0.00006,3r,2.3e-03,C+,M1,
C,2,462.556,0.003,462.5599,0.0021,47h,1.78e+07,C+,,
C,1,462.73438,0.00022,462.73444,0.00006,1i,2.2e-05,C,E2,
C,2,462.744,0.004,462.746,0.003,28h,9.39e+06,C+,,
C,2,,,462.7577,0.0024,,3.4e+04,E,,
C,2,462.998,0.004,462.9956,0.0024,36h,1.04e+07,C+,,
C,2,,,463.4575,0.0024,,6.e+05,E,,
C,2,463.763,0.004,463.762,0.003,32hql,4.57e+06,B,,
C,2,463.891,0.004,463.890,0.003,35hql,5.48e+06,B,,
C,2,,,463.905,0.003,,9.12e+05,B,,
C,3,464.742,,464.7418,,600,7.26e+07,B+,,
C,3,465.025,,465.0246,,520,7.25e+07,B+,,
C,3,,,465.1016,,,2.28e+07,B,,
C,3,465.147,,465.1473,,375,7.24e+07,B+,,
C,3,,,465.2048,,,3.04e+07,B,,
C,4,465.830,0.005,,,200w,,,,
C,3,,,465.9058,,,2.27e+07,B,,
C,3,,,466.3642,,,9.05e+07,B,,
C,3,466.586,,466.5860,,200,6.78e+07,B,,
C,3,,,467.049,,,1.79e+07,B,,
C,3,,,467.049,,,4.48e+06,B,,
C,3,,,467.049,,,4.98e+05,B,,
C,3,,,467.122,,,1.34e+07,B,,
C,3,,,467.122,,,7.47e+06,B,,
C,1,467.140,0.010,467.140,0.011,600w,,,,
C,3,,,467.174,,,9.96e+06,B,,
C,3,,,467.3953,,,3.75e+07,B,,
C,1,467.666,0.010,467.668116,0.000007,5300d,2.7e+03,E,,
C,1,467.755,0.020,467.740,0.004,890w,bl(Fe)*,,,,
C,1,467.755,0.020,467.757,0.022,890w,bl(Fe)*,,,,
C,1,470.170,0.010,470.158,0.003,1500w,,,,
C,1,470.383,0.020,470.358,0.018,590i,,,,
C,2,,,472.3581,0.0022,,1.2e+06,C,,
C,3,,,472.4174,,,5.31e+05,B,,
C,3,,,472.4708,,,1.33e+05,B,,
C,3,,,472.5447,,,5.31e+03,C,,
C,2,472.741,0.004,472.7342,0.0022,30h,,,,
C,3,,,473.0181,,,3.97e+05,B,,
C,3,,,473.0921,,,7.93e+04,B,,
C,2,,,473.204,0.003,,1.2e+05,E,,
C,2,,,473.2942,0.0025,,1.46e+07,C+,,
C,1,473.4262,0.0014,473.426281,0.000007,15000,2.6e+05,C,,
C,2,473.460,0.009,473.469,0.003,37h,bl,5.1e+06,C,,
C,1,,,473.491967,0.000014,,3.1e+03,D,,
C,1,473.5165,0.0014,473.516514,0.000009,3200,4.6e+04,C,,
C,2,473.5460,0.0020,473.5464,0.0009,25,9.06e+03,B+,,
C,4,,,473.599,,,1.01e+06,B+,,
C,4,,,473.626,,,9.13e+06,B+,,
C,4,,,473.635,,,1.01e+07,B+,,
C,2,473.7970,0.0010,473.7966,0.0009,18,5.47e+04,B+,,
C,1,473.8213,0.0014,473.822053,0.000016,3000,7.6e+04,C,,
C,1,473.8466,0.0014,473.846634,0.000011,6800,2.3e+05,C,,
C,3,,,473.9662,,,4.42e+05,B,,
C,1,474.2570,0.0014,474.2560,0.0007,4200,3.0e+05,C,,
C,2,474.4770,0.0010,474.4771,0.0009,30,5.97e+04,B+,,
C,2,474.7280,0.0020,474.7283,0.0009,24,2.33e+04,B+,,
C,1,476.23033,0.00011,476.230541,0.000012,28000bl,3.4e+05,C,,
C,1,476.25252,0.00005,476.252473,0.000007,31000q,2.7e+05,C,,
C,1,476.66698,0.00014,476.666760,0.000007,22000q,2.4e+05,C,,
C,1,477.002392,0.000023,477.002376,0.000007,24000,1.1e+06,C,,
C,1,477.173346,0.000016,477.173374,0.000007,69000,8.0e+05,C,,
C,1,477.5907,0.0014,477.589266,0.000007,34000,4.8e+05,C,,
C,1,477.708,0.010,477.708,0.009,840,,,,
C,1,478.3795,0.0014,478.38018,0.00005,2600,,,,
C,4,,,478.548,,,3.31e+06,A,,
C,4,,,478.587,,,2.98e+07,A,,
C,4,,,478.637,,,3.31e+07,A,,
C,4,,,478.890,,,1.25e+07,A,,
C,4,,,478.979,,,2.50e+07,A,,
C,1,479.1710,0.0014,479.1734,0.0005,2000,,,,
C,1,479.2649,0.0014,479.2658,0.0005,2000,,,,
C,1,479.5878,0.0014,479.5866,0.0004,1700,,,,
C,1,479.6082,0.0014,479.6118,0.0004,2000,,,,
C,2,480.245,0.003,480.2440,0.0023,43*,5.9e+06,D+,,
C,2,480.245,0.003,480.2479,0.0023,43*,6.11e+06,B,,
C,2,480.245,0.003,480.2482,0.0023,43*,2.2e+05,D+,,
C,1,480.625,0.020,480.638,0.012,910d,bl(Ti II),,,,
C,1,480.867,0.010,480.863,0.009,690w,d,,,,
C,1,481.2916,0.0014,481.291668,0.000012,5300,4.0e+04,C,,
C,1,481.7371,0.0014,481.737213,0.000007,15000,8.8e+04,C,,
C,1,482.6804,0.0014,482.679468,0.000007,10000,6.3e+04,C,,
C,1,483.6764,0.0014,483.6763,0.0012,1200,,,,
C,1,484.009,0.020,484.0299,0.0009,2200d,bl(Fe II),,,,
C,1,484.191,0.010,484.193,0.009,1600w,d,,,,
C,1,484.764,0.020,484.779,0.019,670d,bl(Fe II),,,,
C,1,485.398,0.010,485.4074,0.0012,1300,,,,
C,1,485.898,0.020,485.8877,0.0009,1100bl(Nd II),,,,
C,2,486.2570,0.0010,486.2580,0.0009,29,2.34e+06,B,,
C,2,486.7070,0.0020,486.7071,0.0012,17,2.33e+06,B,,
C,1,487.408,0.020,487.406,0.019,2400bl(Ti II),,,,
C,1,488.000,0.010,488.001,0.010,,,,,
C,1,488.891,0.003,488.884905,0.000012,9800bl,,,,
C,1,488.89402,0.00017,488.893777,0.000008,5000bl,,,,
C,1,489.0645,0.0014,489.065379,0.000008,8700,,,,
C,1,489.3429,0.0014,489.344626,0.000008,3900,,,,
C,1,489.86421,0.00003,489.864264,0.000008,8100,,,,
C,1,490.785,0.016,490.782,0.014,2100w,bl(Fe),,,,
C,1,492.2688,0.0014,492.2700,0.0007,2000,,,,
C,1,492.6416,0.0014,492.6433,0.0007,970,,,,
C,1,493.202553,0.000017,493.202524,0.000008,73000,6.0e+06,B,,
C,1,494.2021,0.0014,494.2009,0.0010,1100,,,,
C,1,494.3576,0.0014,494.3574,0.0012,940,,,,
C,5,494.388,,,,5,,,,
C,5,494.456,,,,5,,,,
C,1,495.11,0.03,495.090,0.025,1500,,,,
C,2,495.3850,0.0010,495.3854,0.0007,23,2.47e+07,B,,
C,2,495.8670,0.0020,495.8646,0.0010,10,1.24e+07,B+,,
C,2,495.9920,0.0020,495.9925,0.0010,10,6.02e+06,B,,
C,2,496.4730,0.0010,496.4728,0.0007,61,3.14e+07,B+,,
C,2,,,498.77,0.20,m(N II),8.1e+06,C,,
C,1,499.1408,0.0014,499.1408,0.0015,950,,,,
C,1,499.643,0.016,499.648,0.007,3900w,l,,,,
C,1,499.793,0.016,499.798,0.015,2300bl(Ba II),,,,
C,5,,,499.70,0.16,,1.090e+08,AA,,
C,1,501.018,0.016,501.014,0.008,4700bl(Ti II),,,,
C,1,,,501.126527,0.000010,,9.9e+03,C,,
C,1,501.200,0.003,501.200124,0.000015,4800*,,,,
C,1,501.200,0.003,501.202974,0.000018,4800*,8.2e+04,C,,
C,1,501.228,0.003,501.227628,0.000010,4800*,4.4e+04,C,,
C,1,501.228,0.003,501.230478,0.000013,4800*,,,,
C,4,,,501.662,,,4.64e+07,A,,
C,1,501.709,0.003,501.705317,0.000008,9300*,,,,
C,1,501.709,0.003,501.709240,0.000005,9300*,1.3e+05,C,,
C,1,501.7761,0.0014,501.779084,0.000015,3200,3.1e+04,C,,
C,1,501.807,0.003,501.806651,0.000010,4800*,7.7e+04,C,,
C,1,501.807,0.003,501.810577,0.000008,4800*,,,,
C,4,,,501.840,,,9.27e+07,A,,
C,1,502.385,0.003,502.384497,0.000013,37000*,1.8e+05,C,,
C,1,502.385,0.003,502.391326,0.000006,37000*,,,,
C,1,502.4916,0.0014,502.492938,0.000008,9400,7.1e+04,C,,
C,2,503.207,0.003,503.2133,0.0015,68hql,3.15e+07,B,,
C,2,503.591,0.003,503.5935,0.0013,21hql,2.62e+07,B,,
C,1,503.907,0.003,503.905608,0.000005,37000*,4.7e+05,C,,
C,1,503.907,0.003,503.910675,0.000008,37000*,,,,
C,2,,,503.9639,0.0010,,3.9e+05,E,,
C,1,504.0134,0.0014,504.012903,0.000010,12000,1.9e+05,C,,
C,2,504.074,0.004,504.0696,0.0013,11hql,5.22e+06,B,,
C,1,504.1481,0.0014,504.149039,0.000013,25000,5.3e+05,C,,
C,2,504.176,0.004,504.1776,0.0010,11bl(C I),3.4e+06,C,,
C,1,504.180,0.003,504.176868,0.000008,25000*,5.7e+04,C,,
C,1,504.180,0.003,504.179678,0.000008,25000*,3.3e+05,C,,
C,2,,,504.3582,0.0013,,9.e+05,E,,
C,2,504.4350,0.0010,504.4351,0.0008,29,1.50e+07,C+,,
C,2,504.4980,0.0020,504.4972,0.0008,9,6.0e+06,C,,
C,1,504.519,0.016,504.5307,0.0013,2500d,bl,,,,
C,2,504.7110,0.0010,504.7114,0.0008,18,1.17e+07,C,,
C,2,,,504.7881,0.0015,,9.5e+06,C,,
C,3,,,504.895,,,3.23e+06,B,,
C,2,504.9240,0.0020,504.9273,0.0013,11,9.5e+06,C,,
C,1,505.214919,0.000015,505.214927,0.000008,160000,2.6e+06,B,,
C,1,505.3515,0.0014,505.3529,0.0008,2700,7.7e+05,C,,
C,1,505.449,0.016,505.437,0.013,1600bl(Fe),,,,
C,1,505.7682,0.0014,505.7678,0.0010,970,,,,
C,1,505.867,0.016,505.8822,0.0023,830d,bl,i,,,,
C,1,505.9656,0.0014,505.9659,0.0008,1100,,,,
C,1,506.4147,0.0014,506.4146,0.0013,970,,,,
C,1,507.6592,0.0014,507.6598,0.0004,2600,,,,
C,1,508.9632,0.0014,508.9641,0.0008,1100,,,,
C,2,510.791,0.009,510.7794,0.0016,8h,bl,2.16e+07,B,,
C,2,511.369,0.005,511.3665,0.0021,17h*,1.07e+08,B,,
C,2,511.369,0.005,511.3699,0.0016,17h*,2.3e+06,C,,
C,2,511.426,0.003,511.4248,0.0016,31h,1.16e+08,B,,
C,2,511.675,0.004,511.6732,0.0016,10h,,,,
C,2,511.945,0.003,511.9470,0.0016,31h,4.56e+07,C+,,
C,2,512.010,0.005,512.0084,0.0008,13ql*,8.03e+05,B,,
C,2,512.010,0.005,512.0168,0.0016,13ql*,1.14e+07,C,,
C,2,512.1820,0.0010,512.1831,0.0008,24,4.03e+06,B,,
C,2,512.215,0.004,512.212,0.004,10Hql*,1.22e+07,B,,
C,2,512.215,0.004,512.217,0.004,10Hql*,1.30e+07,B,,
C,2,512.215,0.004,512.218,0.004,10Hql*,8.2e+05,C,,
C,2,512.5200,0.0010,512.5202,0.0008,17,3.21e+06,B,,
C,2,512.6930,0.0020,512.6953,0.0008,10,1.60e+06,B,,
C,2,513.2940,0.0010,513.2949,0.0005,130w*,3.70e+07,B+,,
C,2,513.3280,0.0010,513.3282,0.0005,130w*,2.70e+07,B+,,
C,2,513.7260,0.0010,513.7259,0.0006,36,1.55e+07,B,,
C,2,513.9170,0.0010,513.9171,0.0005,60,1.24e+07,B,,
C,2,514.3490,0.0010,514.3492,0.0006,130w,bl(Fe III),7.55e+07,B+,,
C,2,514.5160,0.0010,514.5168,0.0005,290,6.35e+07,B+,,
C,2,515.1090,0.0010,515.1085,0.0005,170,4.18e+07,B+,,
C,1,515.3571,0.0014,515.3568,0.0008,3200,,,,
C,1,515.5292,0.0014,515.5291,0.0013,1500,,,,
C,1,515.530,0.016,515.5189,0.0021,1800w,bl,i,,,,
C,3,,,515.852,,,1.40e+07,B,,
C,3,,,515.940,,,8.40e+06,B,,
C,1,515.9920,0.0014,515.9932,0.0011,1500,,,,
C,3,,,516.003,,,2.80e+06,B,,
C,3,,,517.581,,,4.43e+06,B,,
C,2,,,520.7977,0.0008,,2.0e+05,E,,
C,2,,,524.4068,0.0008,,1.41e+05,B,,
C,3,,,524.4665,,,5.30e+06,B,,
C,3,,,524.9112,,,3.90e+07,B,,
C,2,524.9510,0.0020,524.9539,0.0008,8,2.76e+06,B,,
C,2,,,524.9906,0.0011,,2.59e+05,B,,
C,2,525.357,0.003,525.3564,0.0008,14bl(C III),4.70e+06,B,,
C,3,,,525.3575,,,1.58e+07,B,,
C,2,525.6090,0.0020,525.6103,0.0011,8,5.40e+06,B,,
C,2,525.7240,0.0010,525.7233,0.0008,30,2.40e+07,B,,
C,2,525.9060,0.0010,525.9056,0.0008,29,2.06e+07,B+,,
C,2,525.971,0.005,525.972,0.003,29*,2.48e+07,B,,
C,2,525.971,0.005,525.9769,0.0014,29*,2.01e+07,B,,
C,1,526.8956,0.0014,526.8951,0.0005,7200,1.3e+06,C,,
C,2,,,527.062,0.004,,1.8e+05,E,,
C,3,,,527.2522,,,2.61e+07,B,,
C,2,,,527.687,0.004,,1.7e+06,C,,
C,2,,,528.016,0.011,,5.e+05,E,,
C,1,528.0238,0.0014,528.0232,0.0004,4500,,,,
C,2,,,528.381,0.011,,3.2e+06,C,,
C,2,,,528.642,0.020,,5.1e+06,C,,
C,2,528.647,0.004,528.648,0.004,6h,8.1e+06,C,,
C,1,528.8315,0.0014,528.8321,0.0011,1000,,,,
C,2,529.009,0.010,529.007,0.020,5h*,5.3e+06,C,,
C,2,529.009,0.010,529.009,0.011,5h*,6.6e+06,C,,
C,1,,,529.0993,0.0008,,8.e+03,D,,
C,1,529.1224,0.0014,529.1193,0.0006,1600,,,,
C,1,529.6930,0.0014,529.6934,0.0008,1000,1.1e+05,D,,
C,1,530.0118,0.0014,530.0125,0.0004,1800,,,,
C,1,530.0550,0.0014,530.0553,0.0006,4700,,,,
C,1,530.0845,0.0014,530.0864,0.0005,1600,1.9e+05,D,,
C,1,530.2352,0.0014,530.2359,0.0008,1600,8.e+05,D,,
C,1,530.313,0.016,530.2968,0.0023,1100bl,i,,,,
C,1,530.6315,0.0014,530.6315,0.0008,1000,6.e+05,D,,
C,1,530.6837,0.0014,530.6828,0.0005,3500,6.e+05,D,,
C,1,531.7465,0.0014,531.749505,0.000012,5100,,,,
C,1,,,532.4065,0.0009,m,,,,
C,2,533.289,0.003,533.2894,0.0023,13ql,6.87e+06,B,,
C,2,533.479,0.003,533.4789,0.0023,18ql,1.38e+07,B,,
C,3,,,533.7395,,,6.63e+06,B,,
C,2,533.985,0.004,533.964,0.004,6Hqs*,,,UT,
C,2,533.985,0.004,533.964,0.004,6Hqs*,,,UT,
C,2,533.985,0.004,533.969,0.004,6Hqs*,,,UT,
C,2,533.985,0.004,533.969,0.004,6Hqs*,,,UT,
C,3,,,534.1474,,,1.65e+06,B,,
C,2,534.239,0.004,534.237,0.004,35*,1.04e+07,B,,
C,2,534.239,0.004,534.241,0.003,35*,1.08e+07,B,,
C,2,534.239,0.004,534.242,0.004,35*,3.9e+05,D+,,
C,3,,,534.5881,,,4.95e+06,B,,
C,3,,,534.8815,,,6.58e+04,B,,
C,3,,,535.3235,,,9.85e+05,B,,
C,3,,,535.9925,,,5.50e+06,B,,
C,2,536.767,0.004,536.7773,0.0023,6h,3.2e+06,C,,
C,2,536.858,0.004,536.845,0.005,6wh*,3.11e+05,B,,
C,2,536.858,0.004,536.851,0.005,6wh*,2.80e+06,B,,
C,2,536.858,0.004,536.873,0.006,6wh*,3.11e+06,B,,
C,3,,,537.6194,,,3.29e+06,B,,
C,1,538.03308,0.00003,538.033014,0.000009,120000,1.86e+06,B,,
C,1,540.16,0.03,540.09,0.04,2400d,,,,
C,3,,,540.796,,,3.57e+06,C+,,
C,3,,,540.796,,,3.98e+05,C+,,
C,3,,,540.796,,,8.01e+03,D,,
C,3,,,540.836,,,3.17e+06,C+,,
C,3,,,540.836,,,2.84e+05,C+,,
C,3,,,540.899,,,3.27e+06,C+,,
C,1,543.688,0.016,543.688,0.015,3300w,,,,
C,2,,,544.062,0.012,,1.3e+04,D+,,
C,2,,,544.062,0.012,,4.2e+05,D+,,
C,2,,,544.067,0.012,,3.9e+05,D+,,
C,2,,,547.5554,0.0009,,6.9e+05,C,,
C,2,547.8590,0.0010,547.8590,0.0009,11,4.4e+06,C,,
C,3,,,548.164,,,1.29e+07,B,,
C,2,548.3350,0.0020,548.3377,0.0009,5,1.1e+06,C,,
C,2,548.5900,0.0020,548.5908,0.0009,7,3.32e+06,C+,,
C,2,,,548.8492,0.0018,,1.2e+06,C,,
C,2,548.8950,0.0020,548.8956,0.0009,5,8.2e+05,C,,
C,2,549.0160,0.0020,549.0138,0.0012,5,2.0e+06,C,,
C,2,,,549.243,0.003,,2.4e+06,C,,
C,2,,,549.2675,0.0015,,1.5e+06,C,,
C,2,,,549.408,0.003,,2.3e+06,C,,
C,1,550.851,0.016,550.819,0.004,3500bl(Cr II),,,,
C,1,551.069,0.016,551.063,0.012,2600bl(Cr II),,,,
C,1,551.48,0.03,551.480,0.024,1700d,l,,,,
C,1,551.5691,0.0014,551.5694,0.0012,880,,,,
C,1,551.6643,0.0014,551.6659,0.0005,1100,,,,
C,1,552.35,0.03,552.3539,0.0015,2700w,,,,
C,1,552.6833,0.0014,552.6834,0.0006,2500,,,,
C,1,552.9781,0.0014,552.9756,0.0005,1700,,,,
C,1,553.204,0.016,553.227,0.004,1800bl?,,,,
C,1,,,553.4253,0.0006,,1.2e+04,D,,
C,1,553.4807,0.0014,553.4818,0.0006,1700,,,,
C,2,553.5350,0.0010,553.5350,0.0009,15,1.75e+06,B,,
C,2,553.7610,0.0010,553.7612,0.0009,9,1.75e+06,B,,
C,1,554.0756,0.0014,554.0753,0.0006,3700,1.8e+05,D,,
C,1,554.3817,0.0014,554.3810,0.0009,1100,,,,
C,1,554.507,0.003,554.5052,0.0005,13000*,3.0e+05,D,,
C,1,554.507,0.003,554.5061,0.0006,13000*,,,,
C,1,554.7271,0.0014,554.7265,0.0007,3900,1.2e+06,D,,
C,1,554.8239,0.0014,554.8241,0.0015,1700,,,,
C,1,554.8902,0.0014,554.8903,0.0015,2100,,,,
C,1,555.1032,0.0014,555.1018,0.0006,2500,1.0e+06,D,,
C,1,555.1589,0.0014,555.1578,0.0005,9600,9.e+05,D,,
C,1,555.3174,0.0014,555.3170,0.0012,2100,,,,
C,2,,,556.240,0.005,,1.00e+06,C,,
C,2,,,557.709,0.012,,1.7e+06,C,,
C,1,557.73,0.03,557.7849,0.0009,2700,,,,
C,2,,,558.407,0.022,,2.2e+06,C,,
C,1,559.7300,0.0014,559.7303,0.0007,2200,,,,
C,1,560.3733,0.0014,560.3729,0.0009,1500,1.6e+05,D,,
C,1,561.24,0.03,561.2573,0.0009,960,,,,
C,1,561.4809,0.0014,561.4802,0.0005,1000,1.6e+05,D,,
C,1,561.6490,0.0014,561.6479,0.0009,1000,1.6e+05,D,,
C,1,562.304,0.016,562.2948,0.0009,1900bl?,,,,
C,1,562.556,0.016,562.5805,0.0013,1900bl?,,,,
C,1,562.9930,0.0014,562.9934,0.0010,1400,,,,
C,2,564.0550,0.0010,564.0553,0.0006,29,9.90e+06,B,,
C,1,564.277,0.016,564.2825,0.0016,2000bl?,,,,
C,2,564.8070,0.0010,564.8067,0.0006,19,1.95e+07,B+,,
C,1,564.81,0.03,564.8156,0.0013,980,,,,
C,2,566.2470,0.0010,566.2460,0.0006,33,2.93e+07,B,,
C,1,566.8951,0.0014,566.8940,0.0004,18000,2.4e+06,C,,
C,1,569.3110,0.0014,569.3109,0.0006,5800,,,,
C,2,569.4300,0.0020,569.4293,0.0013,6,1.7e+06,C,,
C,3,569.592,,569.592,,450,4.27e+07,B,,
C,2,570.116,0.019,570.1103,0.0010,6w*,,,,
C,2,570.116,0.019,570.1201,0.0013,6w*,7.7e+05,C,,
C,2,570.8030,0.0020,570.8027,0.0010,3,9.8e+05,C,,
C,2,571.2510,0.0020,571.2515,0.0010,5,1.7e+06,C,,
C,2,571.3560,0.0020,571.3533,0.0016,3,1.9e+06,C,,
C,2,,,571.8030,0.0016,,4.0e+05,E,,
C,1,572.0779,0.0014,572.0776,0.0004,4800,,,,
C,3,,,575.811,,,3.98e+05,B,,
C,2,,,575.843,0.005,,2.9e+06,C,,
C,2,,,576.539,0.005,,5.9e+06,C,,
C,2,,,576.855,0.013,,3.5e+06,C,,
C,1,,,576.91131,0.00003,m,,,,
C,2,,,577.417,0.013,,8.6e+05,C,,
C,2,,,577.601,0.023,,1.3e+06,E,,
C,1,,,578.063,0.005,,4.5e+04,D,,
C,2,,,578.117,0.013,,3.6e+06,C,,
C,2,,,578.165,0.023,,5.9e+06,C,,
C,1,,,578.43,0.06,,1.4e+05,D,,
C,1,,,578.478,0.005,,3.4e+04,D,,
C,1,,,578.739,0.013,,3.4e+04,D,,
C,1,578.784,0.016,578.7424,0.0010,2200bl(Cr),,,,
C,1,,,579.164,0.005,,6.e+04,D,,
C,2,579.177,0.009,579.172,0.010,4H,2.27e+07,C+,,
C,1,579.3116,0.0014,579.311495,0.000006,38000,3.4e+05,B,,
C,2,579.320,0.008,579.321,0.008,39,1.70e+07,C+,,
C,1,,,579.409851,0.000017,,4.4e+03,D,,
C,1,,,579.425,0.013,,1.0e+05,D,,
C,1,579.4459,0.0014,579.446608,0.000010,15000,6.4e+04,C+,,
C,1,579.8895,0.0014,579.8915,0.0008,1100,,,,
C,1,580.0232,0.0014,580.023158,0.000017,9400,1.04e+05,C+,,
C,1,580.0594,0.0014,580.059993,0.000011,35000,3.0e+05,B,,
C,4,580.133,0.005,580.131,,250,3.17e+07,A,,
C,1,580.5192,0.0014,580.520170,0.000020,14000,4.1e+05,C+,,
C,1,580.580,0.003,580.5810,0.0008,5100*,,,,
C,1,580.580,0.003,580.5812,0.0010,5100*,9.e+04,D,,
C,4,581.198,0.005,581.197,,200,3.16e+07,A,,
C,1,,,581.2724,0.0010,,2.7e+05,D,,
C,1,581.3510,0.0014,581.3508,0.0006,2300,1.2e+05,D,,
C,1,581.7701,0.0014,581.7700,0.0006,1500,9.e+04,D,,
C,2,581.8300,0.0020,581.8316,0.0010,6,3.38e+06,B,,
C,1,581.9499,0.0014,581.9500,0.0010,1500,3.6e+05,D,,
C,1,582.16,0.03,582.159,0.020,1700d,,,,
C,2,582.314,0.010,582.2979,0.0008,6*,3.38e+05,B,,
C,2,582.314,0.010,582.3183,0.0008,6*,3.38e+06,B,,
C,3,,,582.317,,,2.86e+06,B,,
C,1,582.4643,0.0014,582.4640,0.0006,1500,1.5e+05,D,,
C,3,582.642,,582.642,,150,7.32e+07,B,,
C,2,582.7850,0.0020,582.7854,0.0007,6,2.16e+06,B,,
C,2,,,583.5089,0.0007,,1.34e+05,B,,
C,2,583.6350,0.0010,583.6363,0.0006,10,4.23e+06,B,,
C,3,,,584.069,,,4.57e+06,B,,
C,3,,,584.106,,,4.57e+06,B,,
C,3,,,584.132,,,4.57e+06,B,,
C,2,584.3610,0.0020,584.3619,0.0006,6,1.20e+06,B,,
C,1,584.6346,0.0014,584.6347,0.0010,1100,,,,
C,1,585.0254,0.0014,585.0234,0.0006,1700,,,,
C,2,585.6040,0.0010,585.6059,0.0007,12,5.31e+06,B,,
C,3,,,585.834,,,1.34e+07,B,,
C,3,,,586.325,,,3.35e+06,B,,
C,1,586.4948,0.0014,586.4966,0.0006,1700,,,,
C,1,587.0655,0.0014,587.0660,0.0007,4600,,,,
C,3,,,587.168,,,1.00e+07,B,,
C,3,,,587.210,,,1.33e+05,B,,
C,1,587.731,0.003,587.7338,0.0007,3700p(He I),2.8e+05,D,,
C,2,,,587.954,0.006,,7.82e+04,B,,
C,3,,,588.056,,,1.99e+06,B,,
C,2,,,588.603,0.006,,1.56e+05,B,,
C,2,588.9270,0.0010,588.9276,0.0007,16,3.49e+06,B,,
C,1,588.9515,0.0014,588.9519,0.0005,2500,2.8e+05,D,,
C,2,588.9770,0.0010,588.9780,0.0008,120,3.15e+07,B,,
C,2,589.1590,0.0010,589.1588,0.0008,59,3.49e+07,B,,
C,1,589.2000,0.0014,589.2016,0.0008,1700,2.8e+05,D,,
C,3,,,589.407,,,1.11e+07,B,,
C,3,,,589.445,,,1.86e+05,C,,
